formula, is_taut_can
~(p -> ((q -> r) -> (((s -> ((q -> p) -> p)) -> (q -> q)) -> ((t -> u) -> (v -> ((p -> p) -> r)))))), False
~((p -> (~q -> (r -> s))) -> (~~t -> ((r -> (~~u -> (v -> ~t))) -> (t -> p)))) -> v, False
~(((~p -> ~(~q -> r)) -> (s -> t)) -> ~~((((u -> p) -> p) -> ~~~v) -> (u -> v))), False
((p -> ((q -> r) -> s)) -> ((~(t -> (r -> u)) -> (~v -> (~~(t -> u) -> t))) -> ~u)) -> s, False
~(p -> (p -> ~(q -> (~(((~~r -> s) -> t) -> u) -> ~(((t -> (v -> ~r)) -> t) -> v))))), False
((p -> (q -> ~q)) -> ((r -> s) -> ~r)) -> (r -> (~(~p -> t) -> ((t -> t) -> (~u -> v)))), False
~(p -> ((~(p -> q) -> (~((r -> s) -> (t -> ~(s -> r))) -> u)) -> ~p)) -> (p -> (q -> v)), False
p -> ((((p -> (q -> r)) -> ~~~((q -> (p -> s)) -> t)) -> (r -> (r -> ~u))) -> ~(t -> v)), False
~((p -> q) -> ((r -> (s -> t)) -> (((q -> (u -> ~(s -> v))) -> q) -> ~((q -> (v -> v)) -> v)))), False
(p -> (q -> r)) -> (((q -> ((p -> ~r) -> (~s -> (t -> (p -> u))))) -> (~r -> t)) -> (u -> v)), False
~(p -> q) -> ~(~((((((p -> (r -> s)) -> t) -> (u -> ~u)) -> (v -> u)) -> ~s) -> u) -> q), False
p -> (((((q -> r) -> ((p -> s) -> t)) -> s) -> (t -> (~(t -> p) -> r))) -> ((u -> (v -> p)) -> t)), False
(p -> ((p -> q) -> ~r)) -> (s -> (s -> (~~(q -> ~t) -> (~s -> (((u -> v) -> q) -> p))))), True
(((((p -> (~q -> (r -> ~r))) -> s) -> (~t -> s)) -> u) -> s) -> (((p -> s) -> (v -> q)) -> t), False
((p -> (q -> ~((r -> s) -> t))) -> ~(r -> ~(u -> u))) -> (u -> ~(q -> (t -> (~p -> v)))), False
(((~((~(~p -> q) -> r) -> s) -> (((p -> t) -> u) -> s)) -> r) -> ~~(~v -> u)) -> ~v, False
((~(((p -> (~~((p -> q) -> r) -> s)) -> t) -> u) -> (~t -> p)) -> ~v) -> ((t -> t) -> p), False
p -> ~~(q -> ((((p -> (r -> ((s -> (t -> r)) -> ((q -> ~u) -> v)))) -> (t -> u)) -> p) -> p)), True
((p -> ~q) -> (((~(~~q -> r) -> (~r -> q)) -> (s -> t)) -> ((p -> u) -> ~~p))) -> v, False
~(~((p -> (q -> ~(((r -> ~s) -> t) -> (u -> q)))) -> u) -> s) -> ((u -> r) -> ~~~v), False
~((~p -> (((~((q -> r) -> (s -> ~t)) -> r) -> u) -> p)) -> (p -> u)) -> (s -> (q -> ~v)), False
(p -> (~(q -> r) -> s)) -> ((((p -> t) -> r) -> ((r -> q) -> ~u)) -> (v -> (~t -> (v -> t)))), False
p -> ((q -> (~((r -> s) -> ~s) -> ((r -> ~~t) -> r))) -> ~(r -> (((p -> s) -> u) -> v))), False
p -> (q -> ((q -> (((((((r -> ~s) -> p) -> t) -> s) -> r) -> s) -> s)) -> (r -> ((t -> u) -> v)))), False
~((p -> q) -> ((q -> q) -> ((r -> (~~p -> ~~(s -> ((t -> t) -> u)))) -> (q -> v)))) -> r, False
p -> ((q -> ((~(r -> ((p -> (((s -> (t -> u)) -> ~r) -> (r -> t))) -> v)) -> ~q) -> q)) -> t), False
((p -> q) -> ((p -> ~r) -> (((s -> (t -> p)) -> ((~r -> (s -> r)) -> r)) -> s))) -> ~(u -> v), False
p -> ((((q -> q) -> r) -> (s -> (q -> (t -> (u -> v))))) -> ((r -> r) -> ((q -> (u -> v)) -> ~u))), False
(p -> ~((q -> ((r -> ((((s -> ~t) -> (u -> v)) -> q) -> (t -> q))) -> s)) -> ~t)) -> ~~p, False
~(((((p -> (~(~(q -> (r -> s)) -> (q -> (t -> q))) -> p)) -> (t -> u)) -> (v -> r)) -> u) -> v), False
(((p -> q) -> r) -> ((s -> t) -> ((t -> u) -> (~u -> v)))) -> (v -> (((q -> p) -> p) -> ~~q)), False
p -> (~(((((q -> (((r -> ~s) -> t) -> ~~s)) -> (u -> (p -> v))) -> ~p) -> p) -> s) -> q), False
~~(((p -> ~q) -> (r -> ((s -> (s -> ((t -> (~~r -> p)) -> ~~u))) -> (v -> q)))) -> p), False
p -> ((p -> (q -> (r -> p))) -> ((~(r -> s) -> t) -> ~(~(u -> ~~~(~v -> t)) -> u))), False
(p -> (((p -> (((((q -> r) -> s) -> (~t -> u)) -> ~~v) -> p)) -> q) -> p)) -> ((r -> p) -> u), False
(p -> (~q -> p)) -> (r -> ((q -> ~((~s -> ~t) -> ~u)) -> (v -> (((p -> s) -> p) -> p)))), True
~((p -> (~((((q -> ~~(r -> (p -> s))) -> (s -> s)) -> t) -> (u -> (s -> v))) -> ~p)) -> t), False
p -> ~~((q -> (((r -> (~s -> ~(t -> ~u))) -> ~~~~(v -> p)) -> (r -> r))) -> q), False
p -> (q -> (((r -> s) -> ~(((((r -> p) -> (t -> ((s -> q) -> ~r))) -> u) -> p) -> v)) -> ~t)), False
((p -> ~~(q -> r)) -> ((r -> (((((~s -> s) -> (r -> p)) -> t) -> u) -> v)) -> (p -> q))) -> v, False
((p -> ~q) -> (r -> ((s -> (t -> (t -> ~u))) -> r))) -> ~((((r -> ~t) -> v) -> ~t) -> v), False
(p -> q) -> ((p -> ~(q -> r)) -> ~~(((s -> ~t) -> t) -> (u -> ((r -> (~r -> p)) -> v)))), False
((p -> (q -> r)) -> r) -> ((s -> ((t -> s) -> ~(u -> ((~t -> s) -> ((~v -> u) -> s))))) -> u), False
~(p -> ((~(((q -> r) -> s) -> ((~p -> t) -> (u -> u))) -> v) -> (~(~(p -> u) -> t) -> p))), False
(p -> (q -> (r -> ((s -> r) -> r)))) -> ~(~t -> ((((p -> t) -> u) -> p) -> (t -> ~(u -> v)))), False
((~(p -> q) -> ~r) -> (~r -> s)) -> ((~t -> (q -> u)) -> ((v -> ~~(s -> ~r)) -> v)), False
(p -> ((q -> ((((~(r -> (~s -> ~t)) -> u) -> s) -> v) -> ((u -> (r -> t)) -> s))) -> v)) -> u, False
(~((p -> (q -> ((((r -> s) -> ~t) -> (u -> (~~(q -> r) -> v))) -> s))) -> q) -> ~s) -> q, False
p -> (q -> ((((r -> ((s -> q) -> ~r)) -> (s -> (((r -> (t -> u)) -> t) -> s))) -> r) -> (v -> r))), True
~(~(~(p -> q) -> ~(~(p -> r) -> (((s -> (q -> (r -> r))) -> t) -> ((u -> r) -> u)))) -> v), False
(p -> ~(~q -> ~(~q -> (r -> ~(r -> s))))) -> ((q -> (((t -> (u -> u)) -> q) -> v)) -> v), False
~(((~~(p -> q) -> (~q -> r)) -> ~q) -> ~s) -> (((~(s -> t) -> u) -> (t -> v)) -> q), False
p -> (q -> ((~(~~r -> (~(r -> (s -> t)) -> u)) -> ((q -> ~v) -> ~u)) -> ~(r -> r))), False
p -> (((((q -> r) -> s) -> t) -> (t -> (~((u -> v) -> v) -> (p -> ((r -> q) -> ~p))))) -> ~u), False
~~((((p -> ((q -> r) -> s)) -> (((t -> ~u) -> p) -> ~u)) -> (~(q -> u) -> s)) -> t) -> v, False
~(p -> ~(~q -> (~~(q -> (((~~~r -> s) -> ~r) -> (r -> t))) -> u))) -> (v -> s), False
((p -> q) -> ((r -> (~r -> (s -> ~t))) -> (((((u -> u) -> s) -> (s -> ~p)) -> t) -> v))) -> s, False
((((((p -> (q -> ((r -> p) -> s))) -> (r -> s)) -> q) -> (s -> t)) -> ~u) -> (~v -> t)) -> ~v, False
~(p -> ((q -> ~(r -> (s -> ((~t -> ~(u -> t)) -> ~t)))) -> (v -> ((t -> r) -> u)))) -> q, False
~((~p -> (q -> r)) -> ((s -> p) -> (((~(s -> t) -> ((~q -> r) -> s)) -> u) -> ~(q -> v)))), False
~((p -> ~(q -> ((r -> ((r -> (s -> t)) -> (t -> s))) -> ((r -> ~u) -> t)))) -> ~v) -> ~r, False
(((~p -> p) -> (~(q -> (((r -> s) -> (q -> r)) -> t)) -> (u -> (u -> u)))) -> u) -> (~v -> q), False
(p -> q) -> (((r -> s) -> (t -> (u -> r))) -> (((v -> u) -> ~((~r -> s) -> v)) -> (~u -> v))), False
(p -> (((q -> r) -> ((s -> (~((t -> s) -> u) -> s)) -> ((q -> (~~v -> q)) -> u))) -> q)) -> v, False
(~p -> ((~~q -> r) -> s)) -> (t -> ((~r -> (u -> q)) -> ~(v -> (~u -> (~p -> q))))), False
(~(p -> (q -> (r -> ((s -> t) -> r)))) -> (u -> (v -> (q -> (~u -> (~(p -> u) -> p)))))) -> p, False
(p -> (((((~q -> (r -> (s -> (q -> t)))) -> u) -> (p -> t)) -> (~~(s -> u) -> v)) -> p)) -> v, False
p -> ((~(q -> ~r) -> (~s -> ((r -> (t -> ((~t -> t) -> t))) -> (t -> (~u -> t))))) -> v), False
(p -> ~(q -> ((r -> (s -> t)) -> u))) -> (~(~s -> ~(~v -> (~(~r -> p) -> q))) -> p), False
(p -> q) -> ~~(((r -> (q -> (((s -> (r -> t)) -> u) -> (q -> (u -> v))))) -> (r -> ~t)) -> r), False
(((p -> q) -> (q -> (r -> ((~q -> (s -> s)) -> (r -> ~(t -> ~q)))))) -> (~p -> u)) -> ~v, False
~p -> ~(((p -> (((p -> q) -> (~r -> (s -> (q -> t)))) -> u)) -> ~v) -> ~(u -> (r -> p))), False
~(((((((~~p -> ~(q -> p)) -> (r -> s)) -> ~(t -> u)) -> p) -> v) -> (t -> (u -> p))) -> r), False
p -> (((q -> (r -> ~r)) -> (s -> (((q -> ~(s -> (t -> (u -> (p -> v))))) -> ~v) -> t))) -> p), True
((~p -> q) -> (~p -> ~(q -> (r -> s)))) -> ~((t -> (~q -> (((u -> v) -> u) -> t))) -> r), False
((p -> q) -> (((p -> (r -> ~((s -> t) -> r))) -> u) -> (~(p -> ((v -> v) -> u)) -> v))) -> ~r, False
(((p -> (((p -> p) -> q) -> ((r -> s) -> ~t))) -> (t -> u)) -> ~(((p -> v) -> ~v) -> p)) -> r, False
(~(((p -> (p -> (q -> r))) -> q) -> ((s -> (~p -> (((t -> ~u) -> p) -> v))) -> t)) -> p) -> u, False
((~p -> q) -> (r -> ((s -> ~t) -> (r -> u)))) -> ((u -> (~~~(v -> p) -> p)) -> (r -> t)), False
((((p -> q) -> ~r) -> ((((p -> (~~s -> (~r -> s))) -> t) -> (u -> v)) -> q)) -> p) -> ~v, False
p -> ((~(q -> p) -> (r -> s)) -> ~(((t -> s) -> (s -> u)) -> ((v -> (p -> ~(q -> s))) -> u))), False
p -> (q -> (r -> ((((s -> ~((~(q -> t) -> ~u) -> q)) -> ~~(v -> p)) -> ~v) -> ~v))), True
p -> (q -> (((((r -> (s -> (r -> s))) -> (r -> r)) -> ~t) -> s) -> ((u -> u) -> ~(~v -> r)))), False
(((p -> ((q -> ((r -> s) -> (((r -> r) -> t) -> u))) -> (q -> r))) -> ~((v -> r) -> q)) -> t) -> p, False
(~p -> (~((q -> r) -> (~((s -> t) -> t) -> ((u -> p) -> (t -> ((q -> p) -> s))))) -> t)) -> v, False
p -> (((~~q -> r) -> (s -> (p -> (((s -> p) -> q) -> (~(t -> (u -> s)) -> (r -> v)))))) -> t), False
(p -> ~(((q -> r) -> ((s -> t) -> ((s -> ((s -> r) -> ~u)) -> (t -> (~u -> q))))) -> v)) -> t, False
(p -> (q -> q)) -> ((r -> (s -> (q -> ~p))) -> ((~t -> ((~(p -> (u -> v)) -> r) -> s)) -> t)), False
(p -> (p -> (((q -> p) -> ((~(r -> s) -> t) -> u)) -> r))) -> (((q -> q) -> (v -> (q -> q))) -> s), False
p -> (((((q -> (r -> ~r)) -> s) -> ((t -> t) -> ((s -> ~~q) -> ((p -> u) -> r)))) -> u) -> v), False
p -> ((q -> (r -> (s -> ~(((p -> p) -> t) -> (u -> (v -> ~~(q -> r))))))) -> (r -> (u -> t))), False
(~(((p -> ~q) -> (~(r -> s) -> r)) -> t) -> ~~((s -> (t -> ~~(q -> u))) -> t)) -> v, False
~((~p -> q) -> r) -> ~(q -> ~~(s -> (((((~~~t -> r) -> q) -> u) -> p) -> ~v))), False
((~(p -> (~~~((q -> (q -> r)) -> s) -> (t -> ~(~(u -> s) -> u)))) -> ~r) -> v) -> t, False
(((~(((p -> q) -> (~~r -> ((r -> s) -> (~t -> u)))) -> p) -> u) -> ~~r) -> v) -> ~q, False
((p -> (q -> ~((r -> s) -> p))) -> (((q -> (((t -> ~u) -> v) -> r)) -> t) -> (~q -> u))) -> p, False
p -> ~(((q -> ~(~~r -> ~s)) -> t) -> ((~(~u -> u) -> (u -> v)) -> ~(r -> ~p))), False
((~(p -> ((q -> ~((r -> ((s -> t) -> (u -> q))) -> r)) -> t)) -> ~(~s -> ~t)) -> v) -> u, False
(p -> p) -> (~((q -> (r -> p)) -> q) -> (~(q -> s) -> ~(~t -> ~(t -> (u -> ~~v))))), True
~(~p -> q) -> ((~((r -> q) -> s) -> t) -> ((((u -> (r -> (v -> r))) -> ~~u) -> v) -> t)), False
(p -> ~(q -> (r -> (s -> ~t)))) -> ((t -> t) -> ((u -> ((t -> ~(v -> (t -> r))) -> s)) -> s)), False
p -> (((~q -> (~(r -> ~r) -> (s -> ~t))) -> (t -> p)) -> (t -> (~q -> (u -> (v -> u))))), True
p -> (((q -> ((r -> (~r -> ~~q)) -> (r -> (~s -> ((q -> s) -> ~(t -> u)))))) -> u) -> v), False
((p -> p) -> ((q -> (~(r -> (s -> ~t)) -> ~(~(u -> ~u) -> r))) -> ~v)) -> ~(u -> t), False
p -> (~q -> (((r -> s) -> t) -> ((u -> (~t -> v)) -> (t -> ~~((u -> (s -> u)) -> ~t))))), False
((~p -> q) -> ((q -> ((r -> s) -> ((t -> p) -> u))) -> (v -> s))) -> ((t -> ((q -> t) -> v)) -> v), False
((((~((p -> ~(q -> (((r -> s) -> s) -> (~r -> (p -> s))))) -> t) -> p) -> u) -> v) -> v) -> v, False
p -> (q -> ((~r -> ((~r -> (s -> t)) -> r)) -> (((t -> u) -> p) -> (((r -> v) -> p) -> ~v)))), False
((((~(((p -> (~(q -> r) -> r)) -> ~(p -> s)) -> t) -> u) -> (r -> q)) -> r) -> u) -> (q -> v), False
p -> (q -> (q -> ((r -> ((~s -> ((~p -> ~t) -> q)) -> (t -> u))) -> (u -> (~~t -> v))))), False
~(p -> ((q -> (((r -> s) -> t) -> ((u -> t) -> ~(p -> ((r -> (v -> (~q -> v))) -> u))))) -> s)), False
(~(~~((p -> q) -> r) -> (((s -> (t -> p)) -> u) -> u)) -> (v -> ~u)) -> (q -> (~v -> s)), False
~((~((p -> q) -> r) -> (((~r -> s) -> t) -> (~q -> r))) -> (((u -> q) -> v) -> ~~~p)), False
((p -> (q -> (r -> s))) -> (~(~(t -> q) -> (q -> p)) -> (u -> s))) -> ((~(u -> v) -> r) -> p), False
~((((p -> q) -> (~(r -> p) -> p)) -> ((s -> (s -> (t -> q))) -> (u -> ((t -> s) -> ~v)))) -> r), False
(p -> ~q) -> (r -> ((s -> (t -> (~~u -> ((~~u -> (s -> ((q -> p) -> v))) -> r)))) -> p)), False
(p -> ((((q -> (r -> q)) -> ((~((~(q -> (s -> ~t)) -> q) -> r) -> u) -> r)) -> v) -> p)) -> r, False
~(~p -> ((q -> p) -> r)) -> ((~s -> s) -> ~((~(~(t -> q) -> (q -> u)) -> ~p) -> v)), False
(~p -> ((~~((q -> r) -> s) -> ~t) -> ((p -> u) -> (((u -> ~t) -> (v -> q)) -> t)))) -> p, False
p -> (((p -> ((q -> r) -> p)) -> ((s -> (((r -> (t -> ~p)) -> r) -> ~t)) -> (t -> u))) -> ~v), False
((((((~p -> q) -> r) -> s) -> (t -> (~u -> (q -> ~~(v -> ~r))))) -> (u -> p)) -> p) -> v, False
~(~p -> (((q -> (r -> ((s -> t) -> (t -> u)))) -> ~t) -> ((t -> (~v -> t)) -> s))) -> ~p, True
(p -> (((p -> q) -> (r -> s)) -> (((~t -> u) -> (~u -> (u -> ~(p -> ~p)))) -> ~v))) -> r, False
~((p -> ~~((q -> r) -> (((s -> t) -> u) -> ((p -> p) -> (u -> s))))) -> (v -> (~~t -> v))), False
p -> ((((q -> (((~r -> ~p) -> s) -> r)) -> (t -> ~s)) -> u) -> (v -> (v -> (r -> (t -> t))))), True
~p -> (~(q -> (((r -> (s -> (t -> (r -> ((u -> ~t) -> v))))) -> u) -> ~t)) -> (~r -> q)), True
~(((((p -> p) -> q) -> ~q) -> (~r -> s)) -> ((~q -> ((q -> (t -> r)) -> u)) -> t)) -> ~v, False
(p -> (q -> r)) -> ((s -> t) -> ((r -> (~~(((u -> ~t) -> r) -> t) -> q)) -> (v -> (r -> v)))), True
p -> ((q -> r) -> ((((r -> ((s -> (q -> q)) -> t)) -> p) -> (~p -> ((u -> q) -> q))) -> (v -> r))), False
~(((p -> ~(q -> ((q -> r) -> (p -> (s -> ((~q -> ((p -> t) -> u)) -> ~v)))))) -> ~u) -> q), False
(p -> ((q -> ~p) -> ((((r -> s) -> ((~~t -> u) -> ~s)) -> (s -> ~~~s)) -> t))) -> v, False
p -> (~q -> ~~((r -> ((s -> (t -> (p -> ~(u -> (~r -> (v -> ~s)))))) -> r)) -> ~u)), False
~((p -> q) -> ~(~(r -> p) -> (~((((q -> ~p) -> s) -> t) -> ~r) -> ~u))) -> (v -> v), True
(p -> (q -> ((~((r -> (((s -> ~~t) -> p) -> ((u -> q) -> q))) -> (t -> v)) -> p) -> s))) -> v, False
~(~((~(p -> q) -> r) -> ~((s -> t) -> ~(r -> ~((~(t -> u) -> r) -> (v -> r))))) -> u), False
(p -> ~(q -> p)) -> (((r -> (s -> ((r -> p) -> (t -> (u -> ~~q))))) -> ((s -> v) -> p)) -> t), False
(p -> ~(q -> r)) -> ((s -> ((~t -> (p -> u)) -> v)) -> ~~(t -> (t -> ((~t -> s) -> u)))), False
p -> ~(~(q -> (((r -> ~s) -> (((q -> s) -> t) -> (q -> ((t -> ~~u) -> r)))) -> t)) -> v), False
(p -> ~(q -> (((p -> r) -> ~(((((s -> q) -> ~t) -> ~p) -> u) -> u)) -> (v -> ~q)))) -> v, False
(p -> ((~((~q -> r) -> ~(r -> s)) -> (~~~((t -> ~u) -> (v -> t)) -> t)) -> s)) -> q, False
~((p -> q) -> ~(r -> ((~(s -> ((~r -> (t -> u)) -> ~(v -> (s -> (s -> t))))) -> u) -> v))), False
~((~((p -> q) -> (r -> s)) -> t) -> ~(t -> (~(u -> (q -> (s -> q))) -> ~(v -> (v -> v))))), False
~(((p -> (q -> p)) -> (r -> (((s -> ~t) -> u) -> (v -> r)))) -> (((~u -> (t -> u)) -> u) -> q)), False
(~p -> (q -> (~(~r -> s) -> ((~p -> t) -> ~((u -> (p -> p)) -> (v -> (q -> p))))))) -> q, False
(p -> ~((((~~q -> ~p) -> r) -> q) -> s)) -> (r -> ~(((t -> r) -> ~~(s -> u)) -> v)), False
~(p -> ((((q -> r) -> (~(s -> t) -> r)) -> (q -> u)) -> v)) -> ((~t -> u) -> (~~r -> p)), True
((p -> ((((q -> q) -> (((r -> r) -> ~~s) -> (t -> ~(t -> u)))) -> (v -> p)) -> r)) -> v) -> s, False
(p -> (q -> (r -> ~~r))) -> (s -> ~((s -> t) -> ((u -> (q -> s)) -> ((t -> v) -> (q -> s))))), False
~(p -> ((~p -> q) -> (~r -> ((((s -> t) -> (((u -> v) -> p) -> p)) -> ~t) -> ~r)))) -> v, True
~((~((((~~p -> q) -> r) -> ~q) -> (q -> ((s -> ~((t -> u) -> p)) -> s))) -> ~v) -> v), False
p -> (((~(q -> ~r) -> (((s -> ~t) -> (~s -> ~q)) -> (r -> u))) -> q) -> (~~v -> t)), False
~((((p -> ~q) -> ((r -> (~s -> t)) -> (~~r -> (((u -> q) -> v) -> (v -> u))))) -> r) -> s), False
(~p -> ~q) -> (q -> (p -> ~(r -> ((r -> (~~s -> (t -> ((u -> (q -> u)) -> r)))) -> v)))), False
p -> (((q -> (r -> ~(((~s -> ~r) -> ~~(p -> t)) -> (u -> ~q)))) -> (~v -> q)) -> u), False
p -> ((((q -> r) -> p) -> p) -> (~(s -> (~~((t -> ~t) -> ((r -> u) -> u)) -> v)) -> ~p)), False
((p -> q) -> ((~~~r -> (q -> (~((((q -> s) -> (s -> r)) -> t) -> p) -> u))) -> t)) -> ~v, False
((p -> q) -> (r -> (((r -> q) -> ((s -> ~t) -> p)) -> (((s -> ((u -> p) -> r)) -> v) -> q)))) -> u, False
((~~p -> q) -> (((p -> (~(q -> (r -> (q -> ~~s))) -> ~t)) -> ~t) -> ~~u)) -> v, False
p -> ~(q -> (((r -> (q -> (((~((p -> (s -> q)) -> t) -> u) -> p) -> u))) -> v) -> (p -> ~r))), False
((~p -> (q -> p)) -> r) -> ((q -> (((((r -> (s -> ((r -> t) -> u))) -> r) -> u) -> s) -> s)) -> v), False
(~((~~p -> q) -> p) -> (q -> r)) -> (((~s -> ((t -> (u -> (u -> v))) -> t)) -> u) -> ~s), False
(p -> q) -> ((q -> r) -> (~(s -> (((p -> t) -> (~p -> (p -> s))) -> ((u -> v) -> v))) -> ~p)), False
~~((p -> ~(q -> (q -> r))) -> (s -> ~(((((q -> (r -> t)) -> (t -> u)) -> s) -> ~v) -> q))), False
(p -> q) -> ~(r -> (~(s -> (~((t -> t) -> u) -> (~v -> v))) -> ~((r -> s) -> (q -> t)))), False
(~p -> (~q -> (p -> r))) -> (((((((s -> ~p) -> t) -> q) -> ~r) -> u) -> ~v) -> (q -> q)), True
~~((p -> q) -> (q -> ~((r -> p) -> (s -> (~(t -> ~((u -> p) -> ((r -> p) -> v))) -> p))))), False
((p -> (q -> ((r -> s) -> ~t))) -> (((u -> (r -> v)) -> ~(p -> (q -> ~u))) -> q)) -> (u -> s), False
p -> ~((((q -> (((~r -> (q -> s)) -> t) -> (u -> p))) -> s) -> ((t -> q) -> (~r -> s))) -> v), False
((p -> ~((q -> ~p) -> (q -> (~(r -> (s -> ~q)) -> p)))) -> (~~~t -> u)) -> (v -> r), False
p -> (((q -> p) -> ~(r -> (((~q -> p) -> s) -> ((t -> u) -> s)))) -> ~(((r -> t) -> r) -> v)), True
~(~~p -> ~(((q -> ((r -> ((q -> (q -> r)) -> (s -> ~(t -> u)))) -> p)) -> v) -> (p -> r))), False
p -> ((((q -> (((r -> r) -> (r -> (~((s -> t) -> q) -> r))) -> (u -> v))) -> ~u) -> s) -> ~r), False
(~(p -> (q -> p)) -> ((p -> ((r -> ~(s -> p)) -> t)) -> (s -> (u -> q)))) -> (~v -> (s -> r)), False
(~p -> q) -> (((~r -> (q -> s)) -> s) -> (~(t -> ~((~(q -> (u -> t)) -> v) -> t)) -> u)), False
p -> ((((((p -> q) -> (p -> r)) -> s) -> ((t -> u) -> (u -> ~(u -> p)))) -> ~(~q -> u)) -> v), False
p -> (~((q -> ((r -> s) -> t)) -> r) -> (((((s -> r) -> ((q -> r) -> ~~u)) -> p) -> t) -> v)), False
(((p -> (q -> r)) -> s) -> (t -> r)) -> ((p -> s) -> ((s -> t) -> (((u -> s) -> v) -> ~(v -> v)))), False
(p -> (~(((q -> (q -> r)) -> ~s) -> ~(p -> ~~((t -> (t -> u)) -> s))) -> (s -> v))) -> p, False
~(((((p -> ((q -> (q -> (r -> ~(q -> s)))) -> t)) -> p) -> q) -> (q -> r)) -> t) -> ~(u -> v), False
p -> (q -> (((r -> r) -> (s -> ((s -> (t -> ~r)) -> (u -> (~q -> u))))) -> (v -> (s -> ~p)))), False
p -> (((~q -> ((((r -> s) -> t) -> (((~s -> (~u -> p)) -> t) -> (r -> v))) -> q)) -> q) -> q), False
p -> ~(((((q -> p) -> (r -> ((s -> s) -> t))) -> ((p -> (~~u -> ~u)) -> ~v)) -> t) -> q), False
~(((~(p -> ~q) -> p) -> r) -> ~s) -> ((~s -> (t -> u)) -> (u -> ((v -> p) -> (r -> r)))), True
(p -> q) -> (((r -> p) -> (((p -> ((p -> (((q -> ~p) -> (q -> s)) -> t)) -> t)) -> u) -> v)) -> v), False
p -> ((q -> (~(r -> (s -> ~p)) -> (s -> ~(p -> (p -> t))))) -> (~~r -> ((s -> u) -> v))), False
((~p -> ~~(q -> (r -> (~((s -> ~(t -> ~~u)) -> (q -> p)) -> (s -> t))))) -> v) -> v, True
((p -> ((~~q -> r) -> (~s -> t))) -> (~((u -> u) -> (~(s -> v) -> t)) -> t)) -> (u -> q), False
(p -> (q -> ((r -> (((p -> ~p) -> s) -> (p -> ~(t -> (u -> s))))) -> (~v -> t)))) -> (v -> v), True
(~p -> (q -> ~r)) -> (r -> (~~s -> ((~q -> ((~~(t -> (u -> t)) -> v) -> p)) -> p))), False
p -> (((q -> r) -> ((((s -> (t -> ~(p -> p))) -> t) -> (s -> ~(u -> v))) -> (s -> ~v))) -> q), False
(p -> ((q -> r) -> (s -> (t -> (u -> p))))) -> (t -> (u -> (~((t -> (p -> r)) -> p) -> (v -> p)))), False
((p -> q) -> ~~(~r -> (s -> (((r -> p) -> t) -> (u -> v))))) -> (q -> (((v -> r) -> u) -> u)), False
(~~p -> ~~~(~q -> ~(r -> (s -> ~(t -> u))))) -> ((t -> ~u) -> ((u -> v) -> r)), False
(p -> (q -> (r -> s))) -> (r -> ((~(((t -> p) -> (s -> r)) -> u) -> t) -> (((v -> q) -> r) -> t))), False
~((p -> (q -> (~r -> ~((s -> s) -> (r -> (t -> ~t)))))) -> (t -> u)) -> ~~~(q -> v), False
p -> ((~((~~q -> ((((r -> s) -> r) -> p) -> (t -> ~(~u -> r)))) -> t) -> (s -> v)) -> r), False
~(p -> ~((~q -> p) -> (r -> ((((s -> ~r) -> r) -> (r -> ((t -> ~s) -> (u -> v)))) -> q)))), False
~((p -> (q -> ~~((r -> s) -> t))) -> ((((u -> v) -> ~t) -> ~v) -> u)) -> (t -> (r -> u)), False
p -> (q -> ((r -> ((p -> ~((~(p -> ~~s) -> (q -> s)) -> t)) -> ~u)) -> ((t -> r) -> v))), False
(p -> (q -> ~((r -> ((r -> (r -> s)) -> t)) -> (((u -> p) -> ~((s -> t) -> v)) -> ~u)))) -> t, False
~((p -> ~(q -> (r -> (~((s -> ~t) -> ~t) -> u)))) -> u) -> (~v -> ((~v -> q) -> v)), False
(p -> q) -> (((~(~r -> s) -> ((t -> u) -> ~(q -> ~~p))) -> ((v -> r) -> r)) -> (t -> q)), False
p -> ((q -> ~~p) -> (r -> (~s -> (r -> (~(t -> (u -> (r -> (u -> q)))) -> ~(v -> t)))))), False
((((((p -> (q -> r)) -> ~s) -> t) -> (~u -> t)) -> p) -> s) -> ((q -> (~v -> ~r)) -> ~t), False
(p -> (((q -> r) -> (s -> t)) -> p)) -> (((u -> t) -> ~p) -> ((((t -> s) -> v) -> (s -> s)) -> u)), False
~((p -> q) -> (((((r -> ((((s -> t) -> ~u) -> ~~s) -> s)) -> p) -> u) -> t) -> v)) -> ~r, False
((p -> q) -> ((r -> s) -> ((r -> (t -> ((q -> s) -> u))) -> ((s -> (q -> (~v -> p))) -> t)))) -> t, False
~p -> (p -> ((~(~((q -> r) -> s) -> ((t -> ~u) -> q)) -> ~t) -> ((v -> v) -> (s -> u)))), True
((p -> ((q -> ((r -> ((s -> (q -> ((r -> t) -> q))) -> q)) -> (r -> u))) -> ~v)) -> p) -> (t -> q), False
(p -> ((~~(q -> (r -> ~s)) -> ~t) -> ~q)) -> (((~~u -> (s -> s)) -> (r -> p)) -> v), False
~(p -> q) -> ((((r -> s) -> ~((t -> s) -> r)) -> t) -> (((u -> ~q) -> u) -> (v -> (u -> q)))), False
((~(((((((((~~~p -> q) -> r) -> r) -> s) -> r) -> p) -> ~p) -> t) -> u) -> u) -> v) -> r, False
