formula, is_taut
p & ((((q & r) & ~r) & ~(s & p)) & s), False
((p -> q) -> ((q v r) v r)) & ((s -> r) & q), False
(~(p & q) v r) v (((p & p) -> r) v ~s), False
(p & ((~q & (q -> ~r)) v s)) v (s & s), False
p v (((q -> r) & ((r v s) v r)) -> ~~p), False
~~(((p & q) -> r) v (r -> (p & q))) v s, True
~((p v (((q & ~q) v r) & s)) v r) -> q, False
~p -> ((q & (((r & ~p) & r) -> r)) -> s), False
(p & ((p & (q & (q -> r))) & q)) -> (r v s), True
((p v ~(q & (p -> r))) -> r) -> (~s -> p), False
(p v q) -> (((p v p) v q) -> ((r -> s) v r)), True
(p -> (q -> (~r & q))) v ~(s v (s v p)), False
~((~((p v q) -> ~p) -> (r & ~r)) v s), False
~(p v ((((~p & q) & r) -> s) -> (q v s))), False
~(~(p -> (q -> ((r & p) & s))) v (r -> r)), False
~~(p & (q & r)) v ~~(s v (s & r)), False
~p & (p v (q v (~r -> (s & (s v p))))), False
(p & q) & (~~((~~r v q) -> p) -> s), False
p v (~q -> ((r & r) -> ((s -> ~r) & r))), False
((p & q) v r) -> ((q -> p) -> (s -> (p -> r))), False
~((p & (((p v ~q) & q) -> r)) v p) -> s, False
p -> (q v ((r & s) -> ~((~p -> p) -> r))), False
~(((~p & ((p v q) -> q)) -> q) v (r & s)), False
~~((p & p) v (q -> ~((r v p) & ~s))), False
(((p -> (p & q)) -> ~~(r v p)) v q) -> s, False
((p v ((q & ~r) & ~r)) & r) -> (s -> q), False
(p v (p v (((p & p) v (q v r)) -> s))) & q, False
~(((p v q) -> ~(q -> (q v r))) & s) v r, False
((~(p -> ~q) & r) & p) v (r -> (r v s)), True
(((p v ~q) v (~(r & r) -> s)) & s) v p, False
(((p & (q -> ~(~r v r))) v s) v r) v q, False
~(p & q) -> (p & (q & ~((r -> s) & r))), False
~((p & ~q) & (r v p)) -> (s & (r -> q)), False
~(((p v p) -> (q & (p & (~r & s)))) & p), False
~~(((p -> ~~q) -> r) & (s v s)) v p, False
(p & (((p -> q) & (r & q)) & p)) v (s v r), False
p v ((q -> r) & ((s v q) -> (~~s -> r))), False
((p v (((q v (r -> s)) -> p) & q)) v p) v s, False
p v ((((p & q) & ~r) -> s) -> (~r -> s)), False
(p & q) & (r v (p & (p v (s & (r v s))))), False
((p & p) & q) & (r v (~~(q v s) -> p)), False
(p -> (p & (q & ((q & p) & p)))) v (r & s), False
(p -> (q & (p -> q))) -> (r & (r -> (s v q))), False
~((p & ~(q v p)) v ((r -> q) -> s)) -> s, False
p v (q v ((q & ~((~p -> r) v s)) & q)), False
~p & (((~q v p) & (r & (q -> q))) v s), False
(p & ~(q & (p & r))) -> (s & ~(s & p)), False
p -> (~(p & (q & (q v r))) -> (p v ~s)), True
(p v (q v q)) & (p -> (r -> (s & (r v s)))), False
