formula, is_taut
(~((p -> (q v r)) & s) v q) -> (~r v ((~q -> t) v q)), True
((p v (q & r)) v ((s -> s) & (~s -> ((s & s) v t)))) v p, True
((p -> (q & (r -> (q & s)))) v ~s) v (t v (t v (p & q))), True
((((p & ((q v r) v s)) & q) v (p & (r v q))) & ~p) -> t, True
(((p & q) -> (~(r -> (s & ~s)) v (s -> t))) v s) v ~q, True
((~p -> ((p -> q) & (p v r))) & ((s -> ~~r) & s)) & t, True
(((p v (~q -> r)) v ~p) & (s & r)) -> (s v (~t -> q)), True
p -> ((q -> (r v ((s v q) v t))) & ~~((s -> t) v ~r)), True
(p v ((q & ((q & ((p v r) -> q)) & q)) -> ~s)) v (s v t), True
(p -> q) v ((r v p) & (q v ~(s & (q v ((p v p) v t))))), True
p -> (q v ((r & q) -> (((s & p) & ~r) & (q v (t -> q))))), True
((p & (((p & q) v r) & s)) & ~(s -> ((q v s) v t))) -> r, True
p -> ((q -> (((p & (r & r)) v s) -> (t -> t))) & ~(p & s)), True
(p v p) v ((((q -> r) & p) v (((~s & r) & t) & t)) -> p), True
((p & ((p -> q) v ~((r -> s) v (r -> (t -> p))))) -> p) & r, True
p -> ((~~(q -> r) v ((p & s) -> (q v (t -> q)))) v ~p), True
(p & (((((q & r) -> s) & p) -> s) -> ~p)) -> ((s -> t) v r), True
(p v ((q & p) -> r)) & ((r v ((p -> s) & t)) v (s & ~r)), True
(((p v ((q -> r) & q)) & (~q & ~q)) -> ~(q & s)) v t, True
(p & (((p -> (p & q)) -> q) -> r)) -> (~(p -> r) -> (s & t)), True
((p -> q) -> q) v (r -> (((s & q) v (~(p & s) & t)) & r)), True
(p & (((~(q v (~r & (p & ~s))) v q) & r) & t)) -> r, True
((~((~p & (q v ((~q & r) v r))) & s) -> t) v t) v p, True
(p -> (p v (q v r))) v ((s v q) v ((t & (s -> s)) & ~t)), True
p -> (((((~~q & (~r & s)) v (t v r)) -> r) -> p) v q), True
((p & q) -> (r v (~(s & r) -> ((s v (p & p)) -> q)))) & t, True
(~(~(p v q) -> r) -> (q v s)) -> (t -> ((r & ~p) -> r)), True
(p & (~(q & r) & p)) -> (((s & (r -> p)) v (p v t)) & t), True
(p -> ((~(((p v p) & q) & p) v (r v p)) v (r -> s))) v t, True
((p & (q v ((~r v (q & ~s)) & p))) -> (p & t)) v ~r, True
((p -> ((q & ~r) & ((s -> ((p v s) -> q)) -> t))) & s) -> s, True
(p v (p v ~(p & q))) v ((r v (p & s)) v ((p -> t) & p)), True
((p v ~q) v (q -> (p -> (r & (s v t))))) v ~~(r & t), True
(p -> (p & (q -> (~(p & r) v (s & p))))) v ((r v t) & q), True
((p & p) v ((q -> ((r -> r) v p)) v ~s)) v ((p -> r) v t), True
p v ((~q v r) v ((s -> (r -> (s v (p v t)))) & (r v r))), True
~~((p & q) v (r v ((r -> ((q & (r & s)) v ~r)) v t))), True
((((p & ((q -> ((r v q) v r)) v s)) & r) & ~s) -> p) & t, True
(((p -> ~(((q v q) & (r -> s)) -> r)) & (s v r)) & t) -> t, True
p -> (((p -> q) v r) -> ((((s v s) & t) -> ~(t -> t)) v t)), True
~~(p v (q v (r -> ((~((s -> t) & t) v t) v (r & q))))), True
(((p -> q) v (((r -> (p & q)) v p) & s)) -> (~t v t)) & r, True
((~p v q) -> p) -> (q -> (r v ((((s -> r) -> q) -> r) -> t))), True
(~p v (q v (((r & ~((r v p) & ~s)) & s) -> t))) v p, True
p v ((((q & r) & (p & ((s & q) v ~r))) -> p) & (q v t)), True
(~~((p v ((q v ~r) & s)) v (s -> t)) v (t -> p)) & p, True
p v (((q -> ((~r & ~q) & ((p & ~p) v s))) & t) -> t), True
(p v (((((q v r) & (p & r)) & p) & (q -> ~s)) -> t)) & q, True
p -> ((((q & r) -> s) v (t -> t)) & (~(p & t) v (q & t))), True
((((~(p -> p) v (q -> ((q & r) & r))) & s) v r) v t) & q, True
p -> (~q -> ((((r & s) -> ~t) & q) v (r v (~t & r)))), True
~(p & (((q -> q) & (q v ~(r v s))) -> ~(p v (t v p)))), True
p v ~(~q & ~(((r -> r) -> (r -> ((p -> s) v p))) & t)), True
(~~(p -> q) -> ((r v ~((~p v r) & s)) v ~t)) v t, True
(((~p & q) v p) & ~q) v ((~(r & s) & p) -> (r v t)), True
((p -> q) v (r v ((((s -> s) & t) -> (p v q)) v r))) v ~s, True
(~~(p -> ~~q) -> ((p & ~r) -> ((p -> q) & s))) v t, True
p v ((q v ((q -> ((r & ~s) -> s)) & ((t & s) v q))) v p), True
~~(((~p & (q & r)) -> (r -> (~q -> (r -> s)))) & ~t), True
((((p v ((q v r) & r)) v (q v ~s)) v (q v r)) v t) v s, True
(((p -> (~p -> (q v q))) v ~r) v s) v (t & ~(p & r)), True
((p v ((q v ((r v s) & p)) -> ~(t -> r))) -> p) v (q -> t), True
((p & (((p v q) -> r) & ((r & s) v q))) v t) -> (~p v p), True
~((p & q) v r) -> (r -> ~((p -> s) & ((q & q) & ~t))), True
(((p v (~q -> (r v ~~s))) v ~s) & p) & (r v ~t), True
(((~p -> ((p & ~q) & ~(r & s))) & q) -> t) v (q v q), True
((~p & ~q) v r) -> ((q -> s) v (((t & s) v ~q) -> t)), True
(p v ~((p v p) & ((q & ((r -> p) v (s & q))) & t))) & q, True
(p v (((((p -> ~(q v r)) -> s) v r) v q) v t)) v (q -> q), True
((p v (((q & (r & q)) v s) -> (q -> r))) v (p v ~t)) v s, True
~~(~p -> (p -> (((q v r) & s) -> q))) & ((q & t) & p), True
~(p & (q & p)) v (((r v (s v t)) -> q) & (s -> (t & t))), True
~(p v q) -> ((p -> ~r) v ((s v ((s v ~t) & s)) & q)), True
(~(((p -> (q v r)) & q) & (s -> p)) & t) v (s -> (r v s)), True
((p -> p) & (q & ((((r & s) & r) -> t) & (t v s)))) & ~p, True
(p v ((q v q) -> (r -> ((p -> r) v r)))) v ((s & ~t) -> r), True
~p v (~q v ((r & (~((q & r) -> s) -> (t v p))) -> p)), True
(((~(p -> q) v (r -> s)) & s) v ((q v ~~r) & t)) v s, True
p v (~(p -> ~(~q & r)) -> (((~r -> ~s) v t) -> t)), True
(p & ((q & r) -> q)) v (~(~(s -> p) & (p -> t)) -> ~s), True
(p v ~q) v ((r -> q) v (((s -> r) & (t v s)) & (q & r))), True
(p & ~(q v (r -> (((p -> (s & t)) & r) v s)))) -> ~~r, True
(p v q) v (r v (p v ((s -> ((~t & r) -> p)) -> (r -> t)))), True
(p & ((p -> ~(q -> ((q & p) -> r))) v s)) -> ((q & t) -> t), True
(p v p) v ((~~q -> q) & ((r v s) -> (~r & (p -> t)))), True
(p -> ((q -> r) v ((s -> (((~r -> t) -> t) & q)) -> t))) v q, True
((p & ((p v q) v ~(r v q))) & p) v (~(s -> t) -> ~t), True
(~p v ((((q -> r) -> (s v q)) v (q & t)) v p)) & (q & s), True
((~p v q) & q) -> (r -> (s v (r v ((s -> (t & q)) -> p)))), True
(p -> (q v (r -> (~s & (q v t))))) v (((p & p) v p) v q), True
p v (~(p -> (q -> ((q -> (r v s)) & ~(~q -> t)))) -> q), True
((p & (q v q)) v (r -> (p -> (q v ~(s & s))))) v (t & t), True
(p & ((((~q v p) & r) & ((s -> p) & t)) -> q)) -> (r & s), True
(p v (((q v r) & (s & (q & (p v r)))) -> s)) v (t v ~p), True
(p -> p) & ((q -> r) & (~(((p -> s) v s) & (p & r)) & t)), True
~(p v (((q -> r) v (p -> r)) v (s -> ((r -> t) v r)))) -> p, True
p -> ((~(q v ((~(r v ~s) -> t) v q)) & (p -> q)) -> t), True
(~(p -> (q & (r v (q -> s)))) -> (((q -> p) & s) & t)) & p, True
(p v q) v ((~r -> ~r) & ((s & (t -> r)) & (~q -> p))), True
p -> (((q -> (((q & (~p -> r)) & s) v t)) & s) v (p v q)), True
((~p v (q v (r v s))) & ((q -> t) & ~r)) -> ~(r & s), True
(p -> q) v (((((~p -> q) -> p) & (r & ~~s)) v t) v t), True
~(p v ((p -> ((p & q) v p)) v ((r -> (s v t)) & s))) -> s, True
~((p & ((q & q) -> ((r v s) v r))) -> ~(s & ~s)) -> t, True
(p -> q) v ((r -> ~p) v ((((s v r) & t) & r) & (r v q))), True
p v (~(q v ((q v r) v ~((s v q) v t))) v (~p & t)), True
p -> (q v ((((((r v ~q) & ~~q) & s) & r) & t) & q)), True
p -> ((q v r) -> ((((s v t) v s) v (~s -> p)) & (q & p))), True
((~p v q) v ~(~(r -> ~s) & ~((s & t) & t))) v q, True
(~(((p & p) v ~p) & q) -> (r -> ~(~~s & r))) v t, True
~((p & (q & r)) & (((q & s) & ~((~t & r) v r)) -> s)), True
~(p & ~q) -> (((r -> s) -> p) v (s v ((p -> t) v ~r))), True
((p -> (q -> r)) -> ~p) v (s v (((t -> s) & ~~r) -> r)), True
(p -> p) v (~((q v (r v (s & t))) v (r -> s)) & (q -> q)), True
((((p v (q v ~r)) & q) v (s -> q)) & (r & t)) v (q v r), True
((p -> (q -> r)) & (p & s)) v (~(t v s) -> ((s -> s) & t)), True
(p -> ~q) v (~r v ((((r v s) & ~s) -> (r & t)) v r)), True
(p -> (p & ((q v (p & (r & q))) -> ~((r & s) v s)))) & t, True
p -> ((q v (p v (~~(p v (~r & s)) v r))) -> (t v p)), True
~p v (((q & r) & (~s v (s & ~(p v t)))) -> (p & q)), True
((p -> (p -> (q v r))) -> (s -> ~~(q -> (p & ~t)))) v s, True
((((p & (q -> p)) v r) -> s) v (s -> t)) & ~((r & s) & p), True
((((((p v q) & ((~r v s) & s)) -> r) & r) v s) & t) v t, True
~(p v ~(p & p)) -> ((((q v r) -> ~(r v s)) -> p) & t), True
~(p v ~p) -> (q v ((~r & ((p v s) & s)) -> (p v t))), True
(p -> p) & (p v (((q -> q) & (q v r)) -> (q -> (s -> ~t)))), True
(p v (q -> (r & s))) -> ((t v ((r v ~t) v s)) & (p v t)), True
((p & ((q v ((q -> r) v ~(p -> p))) & r)) -> (p & s)) & t, True
((p & q) -> (~(q -> q) v ((r -> ((s -> s) & t)) v q))) & r, True
(p & q) v (p -> (~r v ((((s v r) & q) v s) -> (r & t)))), True
((((p v (q & r)) & ~(q & s)) & (t & s)) & ~t) -> ~q, True
(p & ~((q & (q & r)) -> ((((s & p) & s) -> t) -> s))) -> p, True
((p & q) & (~~(r v (s -> p)) -> t)) -> ((q & q) & ~t), True
(p -> q) v ~(~(p & r) & ((s -> p) v ~(~~p -> t))), True
((((p v (p & ~p)) -> q) v (r v s)) v p) v (p v (t v t)), True
~~~~(((p & q) v ((r & s) -> (r -> r))) v t) & ~s, True
p -> (((q -> (~(p -> r) -> r)) & (~s & s)) -> ~(t v t)), True
(~(p & q) v ((r v (s & r)) -> ((s v (r & q)) -> p))) v t, True
((p v ~(q v ((r v ~q) -> p))) -> (~(s -> p) -> t)) v s, True
(p & (~(q & ~((((r v s) -> t) -> p) -> q)) & ~t)) -> p, True
((p & q) -> (((q & ~r) -> (s & (p -> r))) -> (t & r))) & r, True
(p v p) -> (((q v ~r) -> (p v (r v (s v (t v s))))) -> p), True
p -> (((q v (p -> (p v (p v (q v (r -> s)))))) v t) v ~t), True
(p & q) -> (((~(r v p) v ~s) -> (~(t & t) -> q)) & r), True
((((p & q) v ((p v p) v r)) -> ~q) & (s v q)) -> (p -> t), True
p v ((p -> (q -> r)) -> ((s -> ((s -> q) v (~p & s))) & t)), True
(p & (q & r)) v ((~s v (((r -> s) -> s) v (t & s))) v p), True
~(p & (((q & p) v r) & s)) v (((t v t) -> (t & t)) -> p), True
(p -> p) -> (((p & (~(((q -> r) v q) v s) & t)) -> p) & s), True
((((~(p v q) v r) & (s & p)) -> (q v s)) v r) & (q -> t), True
((~p -> (q v (~((r v q) & (r & ~s)) v t))) & p) v r, True
((p -> ((~q & (r v s)) -> (t -> s))) -> ((q & r) & q)) -> r, True
(~((~(~(p & q) v p) -> r) v p) & s) v ((q -> q) v t), True
p -> (~((q v p) v p) -> (p -> (r v ((q & s) & (s v t))))), True
p -> (((q & r) & (r v ~((q v ((s -> p) v t)) & r))) -> q), True
(~p & q) v (p & ~((r & ((s -> ~p) -> (t -> p))) -> r)), True
((~~p -> p) -> ((q -> (q v r)) & s)) v (~t v (s & p)), True
p -> ~((q v r) & ~(~(((p & (s & t)) v t) v t) -> p)), True
p v (((~p & (q & r)) v s) & ((((p -> q) v t) v q) -> s)), True
(p & ((p & ((~q & q) & r)) -> s)) v ~((t & s) & ~t), True
p v ((q -> ((~p v (r -> (p & (q -> s)))) v p)) & (r & t)), True
(p v ((((q & r) & q) v p) -> r)) & (s -> (t -> (s -> ~q))), True
(~p v (((~q & r) -> ((~q v s) & t)) -> (p v t))) & q, True
(p -> (((q v ((p -> p) & p)) & ((r & q) -> p)) v s)) v ~t, True
(~p v q) v ((p & (r & (r & s))) & (p & (p -> (p & t)))), True
(((p v (p & ~q)) -> r) -> (p v s)) v ((s -> q) -> (p -> t)), True
~(p -> (~q -> (((p -> ((r v s) v q)) -> s) -> t))) -> ~t, True
p -> (q -> ((r -> ((s & (((t & s) -> s) & ~t)) -> r)) -> p)), True
((((p & q) v (r v (s -> (s v (~q v s))))) & t) & s) v t, True
~~~((p -> (((q v r) -> (r v s)) -> t)) & r) -> (p & s), True
((p v q) v (q -> (r v ((q -> ((s v ~r) & p)) v q)))) v t, True
(p & ~(~((q v (r -> s)) v p) v ~r)) v ((p & p) -> t), True
((p & q) -> ((r v ~((q -> s) & r)) v ((q & s) v t))) & q, True
((p & (~q -> r)) & s) v (r -> (q -> (q & ((t & q) & p)))), True
p v (q -> (r v (p v ((((p -> r) v q) & s) v (~t & r))))), True
(p -> q) v ((((~((r -> p) -> p) -> r) v s) & (r -> r)) & t), True
((p v q) v ((p & (~(q -> r) -> s)) -> ~t)) v (~r & t), True
p -> ((q v (q -> ((~q v r) & (~s v t)))) & ~(t v p)), True
p -> ((q -> (p v q)) & ((~r -> ((q v (s & s)) -> s)) -> t)), True
p v (((p v q) -> r) -> ((r -> ((~(s -> q) -> s) v r)) v t)), True
(~p -> (~~(((q & q) -> ~r) & (s & r)) -> ~p)) & t, True
(((p -> ~~(~q v (q v r))) & r) & s) v ~~(t -> s), True
~(p -> (q -> ((r & ~s) & (t & ~~(~q & p))))) -> p, True
(~(p & ((q v r) & s)) v (~t -> ~(p -> (q -> r)))) v p, True
~~((p -> (q & r)) v ~~(((~s -> (t v p)) & r) v s)), True
(((p v q) v ((~p -> (r & s)) -> r)) & (t & ~q)) v ~t, True
(~p v (q -> p)) v (q v (r & (r -> (((q -> s) & s) v t)))), True
p -> (((((q v r) v (q v (q v s))) v t) v (~q v s)) & t), True
((~(~p v p) -> (q v r)) & ~(r -> r)) & (s -> (t v q)), True
p -> ((q -> p) -> (((r v s) -> s) v ((q & t) v (~t v t)))), True
p -> ((((q -> p) & r) -> (r v s)) v (t -> ~((s -> p) & q))), True
((p & (q & ~r)) & ~s) v (r -> ~((r -> (r v t)) -> p)), True
((~p & (q & r)) -> ~s) v ((r v ~(r & t)) -> (s & s)), True
p -> ((p & q) -> ((((q v ~((r -> s) -> t)) -> t) v q) v p)), True
(((p & q) & (r v (~(s -> q) v ~(~p -> t)))) & s) -> q, True
((p & ~((q & (r & s)) v (s v (q v (q -> t))))) -> p) v t, True
(((p -> p) & ((q -> r) & s)) v (t v ~s)) -> ((s v r) -> s), True
(p v (q & p)) v ((r & (s -> t)) v ((~t v ~r) -> ~q)), True
((~~p v ((q v (p v r)) & (s v (p -> t)))) -> ~t) v t, True
((p v q) v (((~(r v s) -> (s v q)) & s) -> (r v s))) v t, True
((p -> q) v (r -> ((~(s -> r) -> s) v (q & (t -> p))))) & q, True
(p v q) -> ((((~r v r) v s) -> ((r & t) v (p v q))) & r), True
(((p v ~(~q -> r)) -> (s & (s v t))) & r) -> (~p v r), True
p -> (q -> (q v (r v ((s -> ~p) & ((q v ~~s) & t))))), True
(p v (q -> (((r & (q v ~(s -> t))) v t) v (r v s)))) v q, True
(((p & ((q -> r) & s)) -> t) -> s) v (p -> (q & (q v ~r))), True
((~p v (q -> (~~((r -> s) & t) & r))) v ~s) & ~s, True
(p & (~q -> (r -> q))) -> (p -> ((~s v (~p -> p)) v t)), True
(p -> (p v (q -> r))) & ((s v ((t -> ~q) & s)) & (p & p)), True
(((p v q) v ((((r & s) & r) v ~t) -> (q -> s))) v r) v p, True
((~p v (q v (r -> (s -> t)))) & (s -> (t v (t v t)))) v r, True
(~~p -> (p & (q v r))) v ((s & p) v ((t & ~t) & s)), True
(p v q) -> (~(q & ~(((~r v q) v s) v r)) v (t -> s)), True
p v ((p & q) v ((p & (((q & (r & s)) -> t) -> ~t)) -> r)), True
p v ((((q & (r v s)) -> ~p) & r) v ~(s v (t -> ~t))), True
(((p v q) -> (((r -> s) -> t) v (~(t & r) & q))) & s) & s, True
p v ((((~q & (r & p)) & (p -> (r & s))) v t) -> (s -> q)), True
p v (((q & r) -> p) v (q & (((~s & t) -> p) v (r v p)))), True
((~p v ((p & q) v r)) & s) v ((p -> ((q -> s) -> q)) & t), True
((p & (~q -> q)) -> r) v (s -> ((s & (r v (q & t))) v s)), True
(p v (~~(q -> r) v s)) -> ((p & (~r -> (s & t))) -> p), True
(~(p v (q -> r)) v r) v ((s v (q v (r -> ~t))) -> ~r), True
p -> ~~(((((p & ~q) v q) -> (p & (r -> s))) v t) & p), True
(~(p v (((q v ~r) v ~q) & p)) v (s v (t -> t))) -> p, True
(p & ~(q v (r -> r))) v ((s -> (p -> t)) & ~(~q v s)), True
((((~p -> q) -> (r v (s & p))) v ~~p) & t) -> (t v p), True
(p -> ((q v r) & (r v q))) v ((~(s v r) & r) v (t -> t)), True
p -> (((((q -> q) -> (r v s)) & q) v (p & (t -> ~t))) & p), True
((~(((p & q) v r) & s) v p) v s) & (t v ((p -> s) -> t)), True
(~p v (p & ~q)) v ((q v (((~q v p) -> r) & s)) & t), True
~p v (~~(q v p) & (((r -> ((s v r) & t)) & p) & s)), True
(((p v q) v p) & ~(r v (~p v ((s -> s) v t)))) v ~p, True
((((p & q) & (r & ~q)) & (s & s)) -> r) v ((s v r) & t), True
(~~p -> ~~p) v (((q & r) -> ((r v ~s) -> q)) v t), True
p v ((~~(p & ((~(q & q) -> r) & s)) v (r & t)) -> r), True
~(((((p & q) v r) -> (p -> ~~s)) -> (s & p)) & t) v q, True
~(p & ((~q & (r & ((~s & (~t -> t)) & s))) & ~t)), True
p v (q -> (((r v (q & p)) v (s -> s)) & ((s v t) v ~q))), True
p -> (q -> (((~((q -> q) v r) & s) v q) & ((r v p) v t))), True
p -> ~(((q -> (((r -> ~s) -> t) & p)) v (p -> p)) & ~p), True
((p & q) -> (r v p)) & ~(r v ((s v ((s -> p) & t)) & p)), True
((p -> (~((q & (r & p)) & ((r v r) v p)) & s)) v q) v t, True
p -> (((q & (((r -> (r & s)) v (t & r)) & ~p)) -> t) v t), True
(p v ~q) v ((((r -> (q & r)) & s) & ((p & s) & t)) -> s), True
(~(p & q) v (((p & p) & r) -> q)) & (r -> ((q & s) -> t)), True
~p v ((p v (((q -> p) & r) v ~(r v (s v ~s)))) & t), True
(((((p -> ~q) v ((r v r) v p)) & s) -> (t -> s)) -> s) v q, True
(~(p -> p) v ~(p -> ((q v ~p) v r))) v ((s & t) -> t), True
(~((p v ((q -> r) -> (p v (r & p)))) & s) & t) v (p -> p), True
(p -> ((p -> q) -> p)) & (~~r & ((s & (t -> ~r)) & t)), True
((p & q) v (r v (~q -> s))) -> (s -> (t -> ((s & s) v r))), True
p v ((((p & p) & q) -> q) & (((r v s) & ~(p & t)) & s)), True
(p -> (~~((q v ~p) & q) v ((r & s) -> (t v r)))) v t, True
((p -> q) -> ~~(~(p -> ~r) -> ((~s -> t) -> p))) v q, True
(p & (((q & q) -> (p v (r v s))) -> ~(r -> t))) -> (p & s), True
(p -> (((q & r) -> ~(s v (q -> q))) v (q -> t))) v (t -> s), True
((p & p) v (q v (~q v r))) & ((~(s -> ~t) & p) & s), True
((p v ((q & (r v s)) -> ((r & ~q) -> q))) v t) & (q -> t), True
((p & q) -> p) & ((~(r & s) & (s & q)) v ((r & r) -> t)), True
((p v p) v ((q v (~q & r)) v (s v (p & t)))) & (r & t), True
p -> ((((q v p) & r) v ~(r -> s)) v (t v (p -> (s -> t)))), True
~((p & (q -> (r -> s))) & (s & t)) v ((q & (r -> p)) -> q), True
((p v q) -> (r v r)) -> (s v (r v (~(t & (s & s)) v r))), True
p v (q v ((r & s) -> ((q -> (((t v r) -> r) & ~p)) v p))), True
(((p & q) v (r -> (~(q & q) v q))) v (s & (t v q))) & p, True
p -> (~(q -> r) -> ((s & (((~t v t) -> s) & ~r)) -> s)), True
(p & p) -> ((q v (~r -> s)) v (t -> ((p & (t -> s)) & r))), True
((p v ~(p & (q -> q))) & ((r & s) -> p)) & (s v (s -> t)), True
p v ((~~((p -> ((q & p) -> r)) -> p) -> s) v ~(s & t)), True
p v (~(q v ((r & s) & ~s)) -> (p -> ~(s & (t & r)))), True
p -> (p & (((q v q) & ((((r -> p) -> s) v t) & r)) -> ~r)), True
~((p & (q -> (r -> r))) -> s) v (((p -> r) v (t & p)) v p), True
(((p & q) -> (r & (s & r))) & (~r -> p)) v (t v (s v q)), True
((p v ~q) v ((r v q) v ((~(s v r) & t) -> t))) & ~r, True
((p v (q v ((r v s) & r))) v ~((r v (s -> q)) -> s)) v t, True
(~((((p v q) v ~~p) & q) v ((r v q) & s)) & q) -> t, True
((p -> q) v (r -> ((s v ((~p v (t v t)) & s)) -> r))) & p, True
(~(p v q) -> (r -> r)) & ((s v (t -> (r v t))) v (r v r)), True
p v (p v (~~((p -> (q v (r & s))) & r) v (r & ~t))), True
p -> ((q & r) v (~((q & (p & p)) & s) & (t v (r v p)))), True
(p & (~q -> r)) -> (s v ((t & s) -> ((s & s) -> (p & t)))), True
~p -> (~(q v (r -> p)) -> (((r -> s) -> ~~~t) -> r)), True
((p & (q v (~(q -> r) v s))) -> (p -> t)) v ((q -> r) v q), True
((~(p -> p) -> q) v p) & ((r v p) v ~(s & ~(p -> t))), True
p -> ((~~q & ((r -> p) v q)) v (~(s & (q v q)) & t)), True
