formula, is_taut
(p -> (q -> r)) -> ((s -> s) -> (s -> ~(q -> ((r -> t) -> q)))), False
p -> (((q -> r) -> ((~q -> ~s) -> ((~q -> s) -> t))) -> q), False
((((p -> q) -> r) -> r) -> ~s) -> (~r -> ~((q -> r) -> t)), False
~((p -> q) -> ((q -> r) -> (~((r -> p) -> ~s) -> (t -> s)))), False
~(p -> (p -> (~q -> ((r -> p) -> r)))) -> ~((s -> t) -> p), False
(p -> (((q -> p) -> r) -> (~s -> ((q -> t) -> ~p)))) -> ~s, False
~(p -> q) -> (r -> ((~q -> q) -> ((~s -> p) -> (t -> q)))), True
((p -> (((q -> p) -> r) -> (q -> (s -> ~(q -> t))))) -> r) -> q, False
~(~~((p -> ((q -> r) -> s)) -> (t -> ~(r -> ~q))) -> t), False
(p -> ((p -> q) -> (r -> ((s -> ~r) -> r)))) -> (t -> (q -> p)), False
p -> (((q -> ~(r -> ((s -> s) -> ~s))) -> t) -> ~(r -> p)), False
~((~p -> q) -> (~(r -> q) -> (s -> (t -> (s -> (p -> q)))))), False
p -> (~((q -> r) -> (r -> ((s -> (q -> ~~r)) -> t))) -> r), True
(~p -> (q -> (r -> ~p))) -> ((q -> (s -> ~s)) -> (t -> s)), False
(p -> ~(q -> (~r -> (r -> ~~q)))) -> (s -> (q -> ~t)), False
((((p -> (q -> p)) -> r) -> (q -> ~(s -> s))) -> (q -> t)) -> q, False
((p -> q) -> ((~(r -> r) -> (s -> (t -> (s -> s)))) -> r)) -> s, False
~(~p -> (~~p -> (q -> (r -> (p -> s))))) -> ~(q -> t), True
p -> ((~q -> (r -> (q -> ~((~(s -> t) -> q) -> p)))) -> q), False
(p -> (((q -> r) -> q) -> (r -> (s -> ~~~t)))) -> (q -> q), True
(~((p -> q) -> ((r -> p) -> ~q)) -> ((r -> ~p) -> s)) -> t, False
p -> ((q -> r) -> (r -> (~(q -> (r -> ~s)) -> (~t -> t)))), False
(p -> ~(((q -> r) -> s) -> p)) -> ~((~t -> r) -> ~~q), False
~p -> ~((p -> q) -> (((r -> ((s -> s) -> t)) -> ~p) -> q)), False
(~p -> (q -> r)) -> ((((r -> s) -> t) -> (q -> (p -> s))) -> s), False
(p -> ((q -> (p -> (r -> (s -> q)))) -> (~(p -> r) -> q))) -> t, False
(p -> ((q -> ~r) -> ~~(~q -> ~(s -> (t -> s))))) -> s, False
~~~((p -> ((q -> r) -> q)) -> (p -> (((s -> s) -> p) -> t))), False
p -> ~~(q -> ~(r -> (~(~(p -> ~s) -> ~t) -> t))), False
(~p -> q) -> (r -> (s -> ~~(((r -> p) -> (p -> t)) -> s))), True
(p -> (q -> r)) -> ((((p -> r) -> s) -> (q -> t)) -> (~r -> r)), False
(p -> (~(~q -> r) -> r)) -> ((s -> ~r) -> ((r -> s) -> t)), False
p -> (p -> (q -> (((q -> (r -> (q -> s))) -> r) -> (~t -> t)))), False
p -> (~q -> (r -> ((~p -> (s -> r)) -> (s -> ~(r -> t))))), False
~((p -> q) -> ((p -> (r -> s)) -> ~(t -> r))) -> ~~~q, False
p -> (q -> (((r -> (s -> ~(r -> s))) -> ~~p) -> (r -> t))), False
(p -> (~p -> (~p -> q))) -> ((r -> ((s -> p) -> ~t)) -> q), False
p -> (~(p -> ~q) -> (~(p -> r) -> (((s -> t) -> r) -> s))), True
(p -> q) -> (r -> (~~((s -> t) -> (p -> (~q -> r))) -> p)), False
~(((~p -> ((q -> r) -> ~s)) -> r) -> ((q -> (p -> t)) -> s)), False
((p -> ~((q -> (r -> (q -> ((s -> p) -> t)))) -> t)) -> p) -> t, False
(p -> (~~((q -> q) -> ~((~r -> r) -> s)) -> ~q)) -> t, False
((~p -> q) -> (r -> ~s)) -> ~((r -> (q -> ~p)) -> ~t), False
p -> ((((q -> (p -> r)) -> (~r -> p)) -> (s -> t)) -> (s -> p)), True
(~~~~p -> (q -> (~((p -> (r -> p)) -> r) -> s))) -> t, False
(~(((~p -> (p -> (q -> (q -> q)))) -> r) -> ~s) -> t) -> q, False
~(p -> ((((~q -> (~q -> r)) -> s) -> ~t) -> ~(p -> p))), False
(p -> ~(~(~(q -> r) -> (r -> r)) -> s)) -> ~(t -> ~s), False
((~(p -> q) -> ~r) -> ~(q -> p)) -> (((s -> r) -> t) -> t), False
(((p -> q) -> ~(r -> ~p)) -> (p -> ((s -> ~q) -> t))) -> q, False
((p -> ~q) -> (~(r -> r) -> (~(p -> s) -> t))) -> (r -> q), False
~(p -> (~q -> (r -> (p -> (s -> (~((t -> p) -> q) -> r)))))), False
((~p -> ~(q -> ~((r -> q) -> ~~s))) -> q) -> (t -> t), True
((((~p -> p) -> q) -> (q -> r)) -> ((s -> t) -> ~r)) -> ~r, False
(((p -> q) -> ((((q -> (r -> p)) -> ~q) -> s) -> r)) -> p) -> t, False
((p -> ~(q -> ((p -> r) -> ~q))) -> s) -> (~(q -> p) -> t), False
~(p -> ((~p -> ((q -> (r -> ~p)) -> s)) -> (s -> (t -> p)))), False
p -> (((q -> (r -> (~(r -> (q -> r)) -> s))) -> q) -> (t -> r)), False
p -> ((p -> (((q -> r) -> (~~(s -> t) -> ~t)) -> p)) -> r), False
((p -> ~~q) -> ~(r -> ((q -> s) -> s))) -> (~~t -> t), True
(~(p -> q) -> p) -> (((r -> q) -> (s -> (q -> q))) -> ~~t), False
~~(((p -> (q -> (~r -> ~s))) -> ~~~(q -> t)) -> p), False
~((~~(p -> q) -> (~((~(r -> q) -> s) -> t) -> r)) -> s), False
((p -> ((((~q -> (r -> q)) -> ~q) -> s) -> p)) -> t) -> ~q, False
(~~((((p -> q) -> q) -> (~(q -> p) -> r)) -> s) -> t) -> q, False
~((((p -> q) -> p) -> (((r -> s) -> p) -> ~~q)) -> t) -> t, False
~~(~p -> ((q -> ((r -> (s -> ~(p -> ~t))) -> s)) -> r)), False
((p -> ((~q -> (~(q -> (~r -> s)) -> t)) -> q)) -> q) -> r, False
((p -> q) -> (((p -> r) -> ((q -> ~s) -> r)) -> (p -> t))) -> p, False
~~((p -> (q -> r)) -> (s -> (~t -> (q -> (t -> (t -> p)))))), True
((((p -> ~q) -> (r -> ~s)) -> ~t) -> ((t -> q) -> q)) -> q, False
(~((p -> q) -> p) -> ~(r -> s)) -> (s -> ~(t -> (t -> t))), False
(p -> (p -> (q -> ((~(r -> (q -> r)) -> s) -> (s -> t))))) -> r, False
(p -> q) -> ((~r -> (~(~(r -> ~q) -> q) -> ~s)) -> t), False
(p -> (q -> ((r -> (~s -> t)) -> ((~q -> r) -> ~r)))) -> q, False
(p -> q) -> ((~r -> (r -> s)) -> ((s -> ~(t -> s)) -> ~t)), False
(p -> (~(~~p -> q) -> ~((r -> (s -> r)) -> t))) -> ~s, False
p -> ((q -> (r -> ((~s -> p) -> s))) -> (((s -> t) -> s) -> p)), True
p -> (((~~~((q -> q) -> r) -> (~r -> ~s)) -> r) -> t), False
(p -> ~(q -> r)) -> (q -> (~(s -> (p -> ~~t)) -> ~q)), False
(p -> ((q -> ~r) -> (((s -> s) -> ~(s -> p)) -> p))) -> ~t, False
p -> ((((~q -> ~~r) -> s) -> ((p -> q) -> ~~t)) -> q), False
(((~(p -> (q -> q)) -> ~~r) -> (s -> (r -> t))) -> q) -> q, False
(((p -> (q -> ~p)) -> (~r -> ~(s -> p))) -> q) -> (t -> s), False
(~(~((p -> ~~(q -> (r -> p))) -> s) -> p) -> t) -> ~p, False
~(((~p -> ~q) -> r) -> ~(q -> ((~s -> (s -> t)) -> p))), False
~~p -> ~(q -> (~r -> ((((r -> s) -> p) -> p) -> ~t))), False
~(((p -> q) -> (((r -> ~(s -> p)) -> (~t -> p)) -> p)) -> s), False
(((((~p -> q) -> (r -> s)) -> t) -> (q -> ~~r)) -> s) -> r, False
p -> ~((q -> ((~(r -> ~q) -> ~s) -> (t -> s))) -> ~s), False
(((p -> q) -> ((r -> (((s -> t) -> p) -> ~p)) -> s)) -> q) -> t, False
~~((p -> ~(~(q -> r) -> s)) -> (p -> s)) -> (~t -> p), False
p -> ~(q -> ~((~q -> ~p) -> (r -> ~((s -> q) -> t)))), False
p -> (p -> ((q -> ~(p -> ((r -> s) -> (q -> ~~t)))) -> p)), True
~(p -> (q -> (((((p -> p) -> q) -> ((r -> s) -> p)) -> t) -> t))), False
~((p -> ((~((~p -> (~q -> p)) -> r) -> s) -> ~t)) -> t), False
p -> ~(q -> ~((r -> (s -> (p -> ~~s))) -> (~p -> t))), False
(p -> (q -> (p -> ~((r -> ((r -> ~~s) -> t)) -> q)))) -> r, False
(p -> q) -> ((r -> (~((s -> p) -> q) -> ~t)) -> (r -> ~q)), False
((~p -> ((q -> r) -> (s -> q))) -> ~(~t -> (q -> p))) -> t, False
((p -> q) -> (~((q -> r) -> (p -> (s -> t))) -> (s -> s))) -> r, False
~(p -> ((q -> q) -> p)) -> (((q -> r) -> s) -> (t -> (r -> r))), True
~(p -> (p -> ((q -> (r -> (((r -> s) -> ~p) -> ~t))) -> q))), False
~((~(p -> (~(p -> q) -> (r -> (~p -> s)))) -> t) -> ~r), False
(p -> q) -> (~r -> (p -> (s -> (((t -> ~t) -> p) -> ~p)))), False
p -> (((q -> (r -> ~(s -> (t -> (p -> ~t))))) -> ~t) -> t), False
~(p -> ((((((((q -> r) -> r) -> s) -> s) -> t) -> p) -> r) -> s)), False
~(p -> (((q -> ((~r -> ~(q -> r)) -> s)) -> ~~t) -> r)), False
~(((p -> q) -> ((q -> (r -> s)) -> p)) -> (~~r -> (t -> t))), False
((p -> ~(q -> (~r -> s))) -> (~s -> t)) -> (t -> (q -> s)), False
(p -> p) -> ((~(q -> q) -> (~~r -> (s -> (t -> r)))) -> s), False
~p -> (((q -> (q -> p)) -> ((r -> (p -> s)) -> s)) -> (s -> t)), False
~((((p -> (q -> r)) -> ~s) -> (q -> r)) -> (~t -> t)) -> r, False
p -> ((q -> r) -> ((q -> q) -> ~~((~~~s -> t) -> s))), False
((p -> (~q -> (r -> (~s -> t)))) -> ((~s -> p) -> q)) -> q, False
((((p -> q) -> r) -> q) -> ~~(s -> t)) -> ~((t -> s) -> q), False
~p -> (q -> ~~(p -> (r -> (~~(r -> r) -> (s -> t))))), True
(p -> q) -> ((r -> (((r -> s) -> ((q -> t) -> q)) -> ~p)) -> p), False
p -> ~((p -> (((~p -> ~q) -> (q -> ~r)) -> ~s)) -> t), False
~(p -> (q -> p)) -> ((r -> (((q -> s) -> (p -> r)) -> q)) -> t), True
(((((p -> ~(q -> ~(q -> p))) -> r) -> r) -> s) -> ~r) -> t, False
p -> (q -> ~(r -> ~((s -> ~(t -> (~t -> p))) -> ~p))), False
(~(p -> (q -> ~(p -> ((r -> q) -> s)))) -> (~s -> s)) -> t, False
(p -> (~q -> ~((q -> r) -> (p -> (~s -> q))))) -> (s -> t), False
~(p -> q) -> (~r -> ~~(s -> ((r -> (~r -> s)) -> t))), False
p -> (~(~~q -> (p -> r)) -> ~~((q -> s) -> (t -> p))), True
~(p -> ((~(q -> (r -> s)) -> ~((p -> s) -> (q -> r))) -> t)), False
((((p -> q) -> r) -> r) -> ((p -> q) -> s)) -> (t -> ~(r -> q)), False
~((p -> p) -> q) -> ((~p -> (r -> ~(q -> s))) -> (t -> r)), False
~(p -> ((~q -> q) -> ~~((~(~r -> s) -> q) -> ~t))), False
((p -> ((q -> r) -> q)) -> (~(r -> r) -> r)) -> (s -> ~~t), False
p -> ~~(~q -> (((r -> s) -> (t -> q)) -> (~~s -> p))), True
(p -> ~~((((q -> q) -> ~(q -> r)) -> (s -> t)) -> t)) -> p, False
~(p -> ~((~(q -> (r -> s)) -> s) -> ((r -> (s -> t)) -> q))), False
~((((p -> q) -> r) -> (~s -> r)) -> (~p -> r)) -> (t -> r), False
p -> (p -> ((q -> ((r -> (r -> (s -> ~p))) -> t)) -> (t -> s))), False
~p -> (~((~~(q -> r) -> (s -> ~p)) -> (t -> p)) -> t), True
p -> ((~(p -> ((q -> (r -> ~r)) -> (q -> s))) -> ~q) -> t), False
p -> (((((q -> (r -> (p -> s))) -> r) -> ~s) -> (t -> r)) -> r), False
p -> ((~(~q -> (r -> r)) -> (~((s -> t) -> p) -> q)) -> t), False
(p -> (~((q -> q) -> (~(r -> s) -> q)) -> (s -> p))) -> ~t, False
(p -> (~((p -> ~~q) -> ~(r -> ~r)) -> s)) -> (s -> t), False
((p -> (q -> ~((r -> p) -> ~r))) -> (q -> (~s -> q))) -> t, False
(p -> ((q -> ~r) -> (p -> s))) -> ((t -> ~(s -> ~s)) -> r), False
p -> (((((q -> r) -> s) -> (t -> ~~s)) -> (~p -> s)) -> r), False
~(p -> ((~(~q -> (r -> r)) -> (~(~s -> t) -> p)) -> r)), False
(((p -> p) -> q) -> (q -> r)) -> ((s -> (s -> r)) -> ~(t -> t)), False
p -> (((~q -> ~((~p -> ~r) -> (p -> s))) -> s) -> ~t), False
~((p -> (p -> q)) -> (r -> (s -> ~((q -> t) -> (p -> ~s))))), False
(((p -> q) -> (~~(p -> ~r) -> ((p -> s) -> q))) -> t) -> r, False
p -> ((~(p -> q) -> r) -> (s -> ((p -> s) -> (~~t -> q)))), False
(~~((p -> q) -> r) -> ((~~s -> r) -> ~p)) -> (t -> q), False
~(((((p -> (q -> r)) -> s) -> t) -> r) -> (s -> ((s -> p) -> t))), False
(p -> (~(((q -> r) -> ((~s -> r) -> q)) -> s) -> ~t)) -> p, False
p -> ~~((q -> r) -> (~(q -> (r -> s)) -> ((t -> q) -> q))), True
((p -> (q -> ~r)) -> s) -> (t -> ((~(q -> p) -> r) -> ~t)), False
~(((p -> ((q -> (r -> s)) -> t)) -> q) -> s) -> (t -> (t -> t)), True
~(p -> (p -> (q -> r))) -> ~~~((s -> (~s -> t)) -> p), False
((p -> q) -> ~((((r -> (~r -> s)) -> ~q) -> p) -> s)) -> t, False
p -> ((~q -> (((p -> ~~q) -> (r -> s)) -> (p -> t))) -> q), False
~~p -> (((q -> (((r -> (p -> ~s)) -> p) -> t)) -> p) -> p), True
(~p -> ((((q -> q) -> r) -> q) -> ~s)) -> ((s -> ~t) -> r), False
~~(p -> (((q -> r) -> r) -> ~(p -> ~~(s -> (t -> s))))), False
~(p -> ((((q -> r) -> r) -> s) -> ((s -> (p -> t)) -> ~~q))), False
((p -> ((q -> r) -> ~s)) -> q) -> ((t -> q) -> ((r -> q) -> p)), False
(((p -> ((p -> ~q) -> (r -> q))) -> ~q) -> (s -> ~p)) -> t, False
~~(((((p -> p) -> q) -> r) -> ~(p -> ((s -> p) -> t))) -> t), False
((p -> q) -> q) -> ((((~r -> s) -> t) -> ~~t) -> (r -> r)), True
~((p -> (((~~q -> r) -> p) -> s)) -> (t -> p)) -> (t -> r), False
((~p -> q) -> (r -> ~(q -> q))) -> ((p -> (s -> t)) -> ~t), False
(p -> q) -> (p -> (r -> ((((s -> q) -> r) -> r) -> (~t -> p)))), True
((p -> q) -> ((r -> ~((~s -> s) -> q)) -> (p -> ~t))) -> s, False
p -> ~(q -> ~~(((~r -> (~q -> s)) -> t) -> (r -> s))), False
p -> (p -> (q -> ~((r -> ((q -> ~(s -> t)) -> s)) -> ~q))), True
(p -> ((q -> ((r -> r) -> s)) -> (s -> ~s))) -> (~~s -> t), False
~p -> ((((q -> r) -> (q -> r)) -> (~s -> (s -> t))) -> ~r), False
~((((p -> (q -> p)) -> r) -> (s -> t)) -> ((t -> r) -> r)) -> p, False
p -> (p -> ((p -> q) -> (((~r -> (q -> ~p)) -> s) -> ~t))), False
(p -> ~((((q -> q) -> r) -> ~(s -> t)) -> ~(q -> q))) -> s, False
((p -> p) -> q) -> ((r -> s) -> (t -> ((q -> ~(r -> p)) -> r))), True
p -> ~(((~(~(p -> ((q -> q) -> r)) -> s) -> t) -> t) -> p), False
(((~p -> ((~(q -> r) -> ~s) -> ~r)) -> t) -> q) -> ~p, False
~p -> ((q -> (p -> ((~p -> ~(r -> p)) -> s))) -> (t -> t)), True
~~(((p -> (q -> (r -> (p -> q)))) -> s) -> ~((s -> t) -> p)), False
(p -> ~((((p -> q) -> q) -> r) -> ((~s -> ~p) -> t))) -> r, False
p -> (q -> (((r -> (~s -> ((p -> (q -> r)) -> t))) -> r) -> r)), True
(~~(p -> ~(q -> ~~r)) -> (s -> s)) -> (t -> ~~q), False
(((~(p -> (q -> ~r)) -> s) -> (q -> r)) -> r) -> (~s -> t), False
(~p -> q) -> ((((r -> ~q) -> (p -> ~p)) -> s) -> ~~t), False
((((p -> ~~~q) -> r) -> ~~s) -> t) -> (p -> (q -> t)), False
(((((p -> ~p) -> q) -> ~r) -> (s -> (p -> p))) -> t) -> ~r, False
~~(p -> ((q -> r) -> (s -> q))) -> (q -> ((r -> p) -> ~t)), False
(p -> ((q -> ((r -> (s -> r)) -> (~p -> s))) -> (t -> s))) -> p, False
~p -> (((q -> ~r) -> ((s -> ((r -> ~q) -> t)) -> q)) -> s), False
p -> (~~(q -> ~(r -> ~s)) -> (~s -> (~~t -> s))), False
(p -> ~((q -> (r -> (p -> (s -> p)))) -> s)) -> ((t -> r) -> s), False
~((p -> (((q -> r) -> ((s -> q) -> (p -> t))) -> r)) -> (q -> t)), False
(p -> (((q -> (~r -> s)) -> s) -> t)) -> ~(s -> ~(r -> q)), False
((((p -> q) -> r) -> (~r -> (s -> q))) -> ((t -> s) -> q)) -> p, False
(~p -> (q -> (r -> (p -> ((q -> (s -> ~t)) -> ~p))))) -> q, False
(p -> ~~~~(q -> ~(r -> ~(s -> (~t -> t))))) -> p, False
(p -> (((p -> q) -> r) -> (~~q -> s))) -> ((r -> ~t) -> p), False
p -> (q -> (q -> ((~~(~r -> s) -> ((r -> r) -> t)) -> q))), True
~(p -> ((q -> (r -> s)) -> ~((t -> ~p) -> (r -> (s -> q))))), False
((p -> ~(~(q -> (((~r -> s) -> t) -> t)) -> p)) -> r) -> t, False
p -> (p -> ((q -> ~(~r -> ~(p -> s))) -> (t -> (t -> t)))), True
~(~(~(p -> (~q -> (r -> s))) -> (s -> t)) -> (~p -> t)), False
p -> (p -> (~q -> ((r -> ((~s -> ~p) -> (s -> q))) -> t))), False
~~((~p -> (q -> ~q)) -> ~~~((r -> s) -> t)) -> r, False
~((((~p -> ((q -> (r -> s)) -> r)) -> ~p) -> ~p) -> ~t), False
~~~(p -> (~(q -> r) -> ((~(s -> r) -> r) -> t))) -> t, False
(~~((p -> (~q -> r)) -> (s -> ~p)) -> p) -> (p -> ~t), False
(~p -> (p -> (~~~(~(p -> (q -> r)) -> s) -> q))) -> t, False
~(p -> (((~q -> ((q -> ~(r -> s)) -> (q -> r))) -> t) -> r)), False
(~(~(p -> q) -> r) -> ~s) -> ~~((p -> (p -> t)) -> p), False
(p -> ~((q -> ((p -> (r -> s)) -> q)) -> (t -> ~s))) -> ~t, False
(~p -> ((~~~((q -> ~r) -> q) -> r) -> (s -> p))) -> t, False
~~((((p -> (q -> (p -> (r -> s)))) -> (s -> t)) -> ~p) -> r), False
p -> ~((~q -> ((p -> ~r) -> (~~q -> q))) -> (s -> t)), False
p -> ((p -> (~(((q -> ~~(r -> s)) -> q) -> t) -> r)) -> t), False
~(p -> ((p -> (p -> q)) -> (r -> p))) -> ((q -> (s -> s)) -> t), True
p -> (~q -> ((~(~p -> r) -> r) -> (~(s -> ~s) -> t))), False
~((((p -> q) -> ((r -> ~s) -> (q -> s))) -> s) -> ~t) -> t, True
(((~(p -> q) -> q) -> r) -> q) -> ((s -> t) -> (q -> (p -> s))), False
p -> (~((p -> q) -> r) -> ((q -> (~(r -> s) -> t)) -> ~t)), False
((p -> ~q) -> r) -> (((~q -> s) -> ((r -> ~t) -> r)) -> q), False
p -> ((q -> ((r -> (~s -> (~(r -> q) -> p))) -> ~t)) -> p), True
((p -> q) -> ((r -> ((p -> s) -> (s -> t))) -> p)) -> (~t -> q), False
(~(((p -> (~q -> (r -> r))) -> ~~q) -> ~s) -> p) -> t, False
~(~(~p -> ((q -> r) -> (p -> s))) -> ~(r -> r)) -> ~t, True
((~(p -> q) -> ((r -> s) -> s)) -> s) -> ((~q -> ~t) -> t), False
~~(p -> (((~(q -> r) -> (s -> r)) -> t) -> (p -> (r -> t)))), True
p -> ((p -> q) -> ((r -> ~(p -> p)) -> ((q -> s) -> (p -> t)))), False
~p -> (q -> ((~r -> s) -> (((r -> p) -> s) -> (t -> ~r)))), False
p -> ~((q -> p) -> ((~(~(~~r -> s) -> t) -> p) -> t)), False
(p -> ~(((~q -> q) -> p) -> ((r -> s) -> (q -> ~t)))) -> q, False
(p -> (((q -> r) -> ((s -> ((p -> t) -> ~r)) -> t)) -> p)) -> p, False
~((p -> (~(q -> r) -> (q -> ~(~s -> q)))) -> ~(t -> t)), False
p -> (q -> (~r -> ((((q -> r) -> s) -> ~(t -> t)) -> ~s))), True
p -> ((~(((q -> (~r -> q)) -> ~s) -> r) -> t) -> (q -> p)), True
p -> ((q -> r) -> (((p -> s) -> ((~t -> ~r) -> p)) -> ~r)), False
~(((p -> q) -> (~(r -> r) -> q)) -> ((s -> ~(p -> q)) -> t)), False
((~(((p -> ((q -> q) -> r)) -> r) -> r) -> ~s) -> ~t) -> q, False
(p -> ~q) -> (q -> ~(r -> ~(s -> ((p -> t) -> (s -> r))))), False
(~~p -> (q -> ~(~(r -> (~(p -> r) -> s)) -> t))) -> q, False
p -> (((p -> (((q -> (p -> r)) -> (s -> p)) -> r)) -> ~t) -> p), True
(((((p -> q) -> p) -> (((p -> q) -> ~r) -> s)) -> p) -> t) -> p, False
p -> ~(((q -> r) -> ((p -> s) -> (r -> (t -> t)))) -> (q -> q)), False
(p -> (q -> ((~r -> (~(r -> s) -> ~(t -> r))) -> s))) -> r, False
(~((p -> (((~q -> ~(r -> r)) -> p) -> s)) -> t) -> t) -> t, False
((~p -> (q -> (~r -> (r -> r)))) -> (q -> r)) -> ~(s -> t), False
~(p -> (((p -> q) -> (~~(r -> r) -> s)) -> ((t -> q) -> t))), False
(~(((p -> (p -> ~~q)) -> ~r) -> (s -> s)) -> t) -> ~s, False
(~p -> (q -> ((r -> (s -> (((q -> s) -> t) -> s))) -> s))) -> s, False
((~((p -> q) -> r) -> ((p -> q) -> (~p -> s))) -> ~t) -> r, False
(((p -> q) -> (~(q -> r) -> ((r -> (r -> s)) -> t))) -> r) -> r, False
(p -> q) -> (((r -> ~(s -> p)) -> ~(~(r -> t) -> p)) -> t), False
(~~(((p -> q) -> ~r) -> r) -> (r -> s)) -> (~p -> ~t), False
((~(p -> ~~((~~q -> ~r) -> ~r)) -> s) -> t) -> r, False
p -> ((q -> (r -> p)) -> (~(s -> t) -> (t -> ((t -> r) -> s)))), True
((~p -> q) -> r) -> ((q -> (((s -> (r -> p)) -> t) -> r)) -> s), False
(p -> ~q) -> (r -> (((s -> t) -> t) -> ~((r -> p) -> ~r))), False
~(p -> (~~q -> (r -> s))) -> ((q -> ~~q) -> (s -> t)), True
~((((~p -> q) -> ~~(r -> p)) -> s) -> (~q -> (r -> t))), False
~((((~p -> (((q -> r) -> s) -> q)) -> (p -> ~t)) -> s) -> t), False
(((((p -> q) -> r) -> ~~(q -> s)) -> (t -> ~s)) -> t) -> r, False
p -> ~(~((~(q -> p) -> ~r) -> s) -> ~(t -> (p -> s))), False
(((~p -> q) -> ~r) -> p) -> ~(s -> ((t -> (t -> r)) -> p)), False
(p -> p) -> ~(((q -> (r -> p)) -> (r -> s)) -> (~~t -> p)), False
((p -> q) -> ~~((r -> (s -> p)) -> (q -> t))) -> (s -> ~t), False
(~p -> ~(~(q -> (~r -> (s -> p))) -> t)) -> (t -> ~s), False
((p -> ((q -> r) -> ((~(r -> s) -> s) -> t))) -> (q -> p)) -> q, False
((~p -> ~~p) -> (((q -> ~q) -> (p -> ~r)) -> s)) -> t, False
~~(~~(((p -> q) -> ~r) -> s) -> ~~(t -> t)) -> r, False
((p -> q) -> r) -> ~((r -> (s -> (p -> q))) -> ((t -> p) -> r)), False
(~(p -> p) -> (q -> r)) -> ((q -> s) -> ((t -> s) -> (s -> t))), False
~(p -> p) -> (~~(((q -> (r -> s)) -> p) -> (s -> p)) -> t), True
p -> ~(((q -> r) -> ~(((s -> t) -> ~r) -> ~~s)) -> t), False
((p -> ((((q -> ~p) -> (r -> ~s)) -> r) -> t)) -> ~t) -> q, False
~(p -> ((q -> ((~~r -> (p -> s)) -> (s -> (t -> r)))) -> t)), False
~~(p -> (~(q -> r) -> (s -> ((~(s -> t) -> ~s) -> r)))), False
p -> ~((p -> ((q -> q) -> ~(~r -> ~(s -> ~t)))) -> q), False
~(((p -> q) -> r) -> (((~s -> (t -> ~(r -> t))) -> t) -> r)), False
((((p -> p) -> q) -> r) -> (p -> s)) -> ~~((t -> q) -> ~t), False
~p -> ((q -> q) -> (((r -> s) -> t) -> ((t -> (p -> r)) -> r))), False
~(~(((p -> ~q) -> (r -> ~~s)) -> p) -> r) -> ~~t, False
(p -> ((~(q -> (r -> s)) -> (s -> (~p -> p))) -> t)) -> ~r, False
(~(((p -> q) -> r) -> s) -> q) -> (t -> ((t -> (s -> s)) -> r)), False
((~p -> (q -> ((~r -> ~~~s) -> s))) -> (t -> q)) -> q, False
((p -> q) -> r) -> ~((~q -> (s -> s)) -> ~~(~t -> t)), False
p -> (((q -> r) -> (s -> p)) -> (~~~((s -> t) -> q) -> t)), False
~(((p -> p) -> q) -> ((p -> q) -> ~(~(r -> s) -> t))) -> r, False
(~(p -> q) -> (r -> (~~((s -> t) -> (r -> q)) -> s))) -> p, False
~((p -> ((q -> (r -> p)) -> (q -> ((s -> q) -> s)))) -> t) -> q, False
~(((p -> q) -> ((r -> ~~q) -> ((s -> t) -> q))) -> (q -> p)), False
~((p -> (q -> ((r -> (~q -> p)) -> s))) -> (p -> (t -> ~p))), False
(p -> ((((~(q -> r) -> p) -> (s -> p)) -> ~t) -> p)) -> ~q, False
(~~p -> q) -> ((((~q -> (p -> r)) -> s) -> (r -> t)) -> r), False
p -> (((q -> (r -> ~~(s -> r))) -> (~q -> p)) -> (r -> t)), False
p -> ((~((q -> (p -> r)) -> (q -> ~(q -> s))) -> ~t) -> t), False
(p -> ~q) -> ((~~(r -> (s -> p)) -> (~~t -> p)) -> q), False
~~(p -> (q -> ((r -> (~s -> p)) -> (r -> t)))) -> ~~s, False
~(((~~p -> (~~p -> q)) -> ~r) -> ((~s -> s) -> t)), False
~p -> ~~(~(~q -> p) -> (r -> (~s -> ~(t -> p)))), False
~((p -> p) -> ~q) -> (~r -> ~(((~s -> t) -> q) -> r)), True
(p -> (p -> ~q)) -> ((r -> ((s -> (q -> s)) -> (r -> q))) -> t), False
((p -> (p -> ((q -> (p -> r)) -> r))) -> r) -> ((p -> ~s) -> t), False
(~((p -> (q -> ~~(~(r -> r) -> s))) -> t) -> s) -> ~s, False
p -> (((q -> (((p -> (~(r -> r) -> s)) -> s) -> q)) -> t) -> t), True
~(~p -> (((q -> q) -> q) -> (((~(r -> s) -> q) -> r) -> t))), False
((~(((p -> (p -> q)) -> ~r) -> ~q) -> p) -> (s -> t)) -> p, False
~(p -> ((((q -> r) -> s) -> t) -> q)) -> ((r -> (t -> s)) -> r), False
(p -> ~(q -> (q -> ~(((q -> (~r -> s)) -> t) -> r)))) -> s, False
((((p -> q) -> (r -> s)) -> (t -> ((s -> p) -> s))) -> ~s) -> p, False
~((~p -> ((p -> (q -> r)) -> (p -> s))) -> ((~s -> q) -> t)), False
p -> ((~((~q -> r) -> s) -> s) -> (((~t -> s) -> p) -> s)), False
(((p -> q) -> ((~(r -> ~p) -> q) -> q)) -> ~s) -> (s -> t), False
(p -> (q -> p)) -> (r -> ((((q -> (p -> q)) -> s) -> t) -> ~r)), False
~~p -> ((q -> (r -> ((s -> (~~~s -> p)) -> q))) -> t), False
