formula, is_tautology
p -> ((p -> ((q -> (r & s)) -> ~(t & s))) v (t & (q & t))), False

~(p v ((~~p v ((~(q & ~r) -> s) & (t -> r))) -> t)), False

p -> ~((q v ~r) v (s v ((~(p & (r v t)) & q) v t))), False

~~p v (~(~(~p v ((q -> r) & s)) & (t v r)) & s), False

p & (((q -> (r & ((q -> s) -> (r v q)))) -> ~~~r) & t), False

((p v p) & (q -> (r -> ((r -> (q & r)) v s)))) v ~(r -> t), False

~(((~~p -> q) v ~(q v p)) -> ~(p v (r v s))) -> t, False

p & (q & ((p v q) v ((r -> s) -> ((r v t) & (s v ~p))))), False

((p v q) -> ((((q v ~r) & (s -> (q -> r))) -> q) v t)) -> r, False

((~p -> (p v q)) & ((((r & q) & (s v p)) & p) -> t)) -> r, False

(p -> ((q -> r) v (q & ~q))) -> ((s -> q) & (s v (t -> q))), False

((p -> (p v ~q)) & q) & (q -> (~(r & ~s) v (s & t))), False

p -> (((((((~q v (r -> p)) & s) -> r) v t) & s) & r) -> t), False

p & ((~q v r) v (s v (q & (q -> (p v (p v (t v q))))))), False

((p -> (q -> r)) -> (s -> (~(r & q) & q))) -> ((p v p) -> t), False

((p & ((((p v q) -> p) & (r & (p v s))) & ~q)) & q) -> t, True

(p -> (~((q v r) v ((((s -> r) & r) v p) v p)) -> r)) v t, True

(p -> q) -> (r v ~((~(s v r) v ((~r -> p) v t)) -> s)), False

p & (~(q & (~~r -> s)) v ((((r v p) & t) -> p) -> q)), False

(((~(((p & (q -> r)) v q) -> s) -> (q -> q)) & t) v t) v t, False

(p v q) & (((r & p) & ~~p) v ~~((s v r) & ~t)), False

((((p -> ~(q & (q -> r))) v s) v p) v t) v ((t v r) -> p), True

(p v (q v (((p v (q v r)) v (s v t)) -> ~p))) & (t v s), False

((p -> ~q) v (((q & r) & r) -> ~s)) & (q -> ~(s v t)), False

~p -> (q & (r & ((~r & ~(p -> q)) -> ((p v s) v t)))), False

(p v ((~q -> r) -> r)) -> ((((s v t) -> r) & (t & t)) -> r), True

(((p -> q) v ((r & (q v ~(s & s))) & s)) -> s) v (t & p), False

(p -> (~~(q -> (p v ~r)) v s)) & (p -> (p v (p -> t))), True

(((~(p v q) -> ~r) -> ~(s & (t & t))) v r) -> (p & t), False

(p v q) v ((~((~(r v s) v (t & ~p)) & t) -> q) -> q), False

p & ((((q -> ((r & s) & (t -> ~q))) & (p -> p)) v q) -> r), False

(p v (q v r)) -> (((p & ~(s & t)) -> q) -> (p & (q -> s))), False

~p & (~q & ((((r v ~p) -> ~p) v ~p) -> (s & t))), False

(~p & ~~((q & r) & q)) -> (((s v t) -> r) & (s & q)), False

((~p -> (q -> r)) -> (q v r)) -> (((s v q) & (p -> t)) v p), False

(p -> ((~q & p) & ((r & (~p -> ~s)) v p))) & (t -> s), False

(~(~p -> q) v r) v ~~((~r v q) -> (s v ~~t)), False

((p & q) & r) -> (r & ~((s v ~t) -> (p -> (s & ~r)))), False

(p & q) -> (~~(~((r v (r & s)) -> (p v t)) v s) v s), False

((p -> q) v ((r v (s & ((r -> t) -> (p -> r)))) v r)) -> ~r, False

((p v q) v (~r & (p v p))) -> (s & ((s v (q & t)) -> p)), False

~((p v p) v (q v (((q -> r) -> (s & p)) -> (p -> (q & t))))), False

~p -> (~q & (q -> (r v (~~((s -> ~t) & q) -> q)))), False

((~p v (((q v ~~r) -> p) & ((p & s) v q))) -> q) v t, False

p & (((q v ~((p & (r & s)) & (r v (t & p)))) -> q) v r), False

p & (((q -> (q & r)) v q) v ((~s -> t) & (q v (p v s)))), False

(p & (p v q)) -> ((((~(p v r) & p) -> s) -> t) -> (q & q)), False

(p v q) -> (q -> (((p v p) & ((~p -> (r v s)) & p)) -> t)), False

p v ((q v ~((((q v r) & q) -> ((r v s) -> t)) -> r)) & q), False

(p v q) -> ((q & ((r -> s) v ~t)) & ((s -> (r -> p)) & t)), False

~(((p v ~(q & ((r v s) v q))) & r) -> ~(r -> t)) -> t, True

~((p & (((q & r) v r) -> (~p & s))) v q) & (t v ~p), False

(p v (q -> r)) v (~p & (~(q -> (s v s)) v (t -> ~t))), False

p -> (q v ~(((r -> s) v ((~(r v t) -> r) -> ~p)) v t)), False

(p & q) & (~(q -> ((((r -> (s -> p)) & t) & p) v s)) v q), False

~((((p & q) v ~~r) -> p) & s) -> ((r & (p -> t)) -> p), False

(((~p v ((q -> r) -> (s v t))) v ((p v t) v r)) & r) & s, False

~p -> (~((((p v q) -> (~p v (r -> p))) -> s) & t) v r), False

p -> (q -> (((((r v (~p v s)) v s) -> t) v t) & (r v r))), False

(p -> (((~~((q v ~(r v s)) & p) & r) -> t) -> q)) v p, True

(~(p & q) v r) v (s v (~p v ((q v ~(t v q)) v r))), True

((p & ~q) v (q v ((q -> ((r -> (q -> s)) -> t)) -> q))) -> p, False

(p & ((q -> q) v (((r -> q) -> (s -> q)) -> s))) v ~(q -> t), False

((p v (~(q v (~(r v s) v r)) & q)) -> t) & (~q & r), False

((p v q) -> ~((((r -> s) v (t & r)) v (r v t)) & q)) -> q, False

p v (q v (r -> (r v (~s & (((p v t) -> s) v (r -> r)))))), True

~p v (~((q & p) v (r v (s & (~t -> s)))) & (s v t)), False

p v ~(((p -> (q -> p)) v (((r & s) v (r v s)) -> t)) v r), False

((p & ((p -> q) & ~(q -> r))) v (s v t)) & (s v (q -> p)), False

(p -> q) v ~~(((p & ((r v s) v s)) -> (p v t)) v ~p), True

(p -> q) & (p & ((r v s) v ((p v s) v (p -> ~(p v t))))), False

((p & ((((~q -> r) & s) -> q) -> (q -> t))) -> t) & (t -> p), False

(p & p) & (((q & r) & (((s -> s) -> (q -> ~t)) v p)) -> q), False

((((p & ~((q -> p) v r)) -> s) -> ~t) v ~p) & (r -> t), False

~~(((p v q) -> (r -> s)) -> ((~q -> ~t) & ~s)) v r, False

~((~p v ~(q v r)) v (s & ~((q & p) & (t & ~q)))), False

(p v ((p & (~q & q)) & (r v ((p v s) & (r -> t))))) v q, False

(p v (~((p v (p & q)) v ((p v p) & r)) v s)) -> (s & t), False

((p -> q) v q) v ~((((r & r) & ~s) & (t & ~p)) v r), False

(((p & p) & q) & (((r -> p) v s) v (t & s))) -> (s & ~q), False

~(~~p v ~(((q v r) -> ~(s -> ((p -> t) v t))) -> s)), False

(p -> (p & (q & ((r v ~~(s & t)) & p)))) & ~(t -> s), False

p & ((((q & (r -> ((p -> p) & s))) -> q) v ~(t v p)) -> s), False

p v ~(((~p v (q -> (r -> (~s -> r)))) & s) & (t -> q)), False

p -> (~q v ~((~(r & (r -> (s & s))) v ~~t) v r)), False

(p -> q) v (q v ((r -> p) v ((((~s v p) v t) v p) v r))), True

((((p -> (~~(q & r) & r)) & s) & t) -> ~(t -> p)) & q, False

~~~(p -> (q & (~~r v ((s v (r & q)) -> (t & p))))), False

(p & (q & (r v ((q v s) -> (p & (~t & (r & r))))))) -> s, False

p & ~((~q & ((((r -> s) v ~t) -> (r -> p)) -> s)) & r), False

(~(~(~(~p & (q & p)) -> (r & s)) & t) & ~q) & t, False

((~p -> q) -> q) v (((r -> s) & (s & (s v p))) v (p -> t)), False

(((((((p v q) v ~r) & r) & s) & s) v (p v s)) & q) -> t, False

(p -> (~(((q v r) -> s) v ((s v q) -> p)) -> (t -> p))) v t, True

(((~(p & (q -> (r & s))) & q) -> ~~r) v r) v (t & q), False

~((p v ((q -> ((~r & r) & p)) v r)) v s) -> ~(t v q), False

p v ((((~(((q -> r) & p) -> p) & s) v s) v ~t) & ~q), False

((((p -> ~q) & (((r & p) & p) v (q & s))) & t) v p) v r, False

((((((p v q) v ~(r v s)) & p) -> t) -> (p v t)) -> s) -> s, False

~(((p & q) v p) -> (r -> ~(((s v r) & ~(s v p)) -> t))), False

(((p v q) & ((q & ~(~r v s)) -> ~t)) -> (s -> p)) & t, False

((p v (~(q v (r v s)) -> ~~t)) -> ((q -> s) & q)) v q, False

((~(~p -> (p -> ~q)) & (q & r)) & r) -> ((s & p) v t), True

((~(p & (q -> ((r -> s) -> (q -> t)))) v (s v r)) -> s) & r, False

(p v ((((q & r) & s) v t) v ((s -> (q v q)) v p))) & ~q, False

(p & q) v ((((q v p) & (r -> s)) -> q) -> ((t & ~p) -> q)), False

(p & q) v (r & (~(s v ((r & (t -> q)) v (s & p))) & p)), False

~((~((~(~p & q) v r) -> (s v t)) & ~s) & (s v r)), False

(p v (p v ((q -> r) -> ~((s v p) v t)))) & ((r -> p) v q), False

((((p -> q) -> r) -> ~p) -> (s v (~q -> q))) v (~s & t), False

(p v (q v ~(((r & q) -> ((q -> s) -> (t v r))) v p))) -> s, False

(p -> ((q v r) -> ~((((r -> r) v (r v s)) -> t) v q))) -> p, False

p v (p & (((q -> (~q v (q v (r v s)))) -> (s v r)) -> t)), False

(p -> (~(p v ~~q) & q)) -> (r v (((s & r) & t) -> r)), True

p & (((~p v ~q) & (r v (((s & s) & t) v ~r))) & t), False

~((p -> q) -> ((q v (r v q)) & (((r v q) & (s -> t)) -> p))), False

~(~(p -> (p v q)) & ((~(r -> (s v t)) v s) -> s)) v s, True

p & ((q & ~q) v (q & ((r -> ((q -> (s -> s)) -> p)) v t))), False

(~p v ((q & q) v (r v (s -> (s -> ((p v p) -> t)))))) -> p, False

(p -> q) & ~(r -> (q -> (s -> (r & ((~~t v q) v t))))), False

p v ((p -> ((q & r) & (p v p))) -> (q -> (s & (~t & r)))), False

(p & ((~q v (r -> s)) v ((q -> ~~r) v p))) v (s -> t), False

(((((p & ~(((q v r) & s) & s)) v p) & t) -> t) -> q) v p, False

p & ~(q & (q v (r & ((s & (~(~s v t) & s)) & r)))), False

(p & q) & (((r & (q & (s & ~((r v t) v t)))) v r) -> s), False

(~((p v q) & p) & r) -> (r v ((s & p) -> ((p & t) -> t))), True

((p & q) & (r -> (s v ((q & (s v r)) & p)))) v ~(t -> r), False

(~p & q) -> ~(((p & ~r) & ((s v r) & s)) -> ~~t), False

p & (~p v (q -> (r -> ~(((s & (p v p)) & t) v ~q)))), False

p & (~((((q & (p v p)) v ((r v s) -> t)) v p) -> s) v q), False

(p v (q v (((~~~r -> (q -> q)) & s) & r))) & (t & r), False

~(p & q) v (~((q v ((r & ~s) -> (t & r))) -> t) & s), False

p v ((~~q v (r & ((p v (~(s v t) v q)) -> t))) -> s), False

((p & (((p -> q) v r) & s)) & (((p & t) & ~r) v s)) & r, False

(p & ~((q v r) v (s v ~p))) & (s & ((~q & t) & s)), False

((((~~((~p & p) & q) & r) -> s) v (t & s)) v p) & t, False

p -> ~((q -> ((((r v ~~s) v (q -> s)) & t) v r)) v p), False

(p v ((((~p & q) v r) -> (((s & t) v t) & r)) & q)) v r, False

(p -> (~q v ~((~r & (s v ((q & q) -> t))) & t))) & q, False

p v ((q & (p v (r v (r v (s v (~(t v s) & p)))))) -> q), True

((p -> (q v (r v ~s))) v (t & (q -> t))) v (r -> (t -> q)), True

p v ((q v (((~~r v ~s) & t) & p)) & (~q -> ~r)), False

~(~(p -> (((q & (p & ~q)) -> ((q -> r) v s)) v t)) -> r), False

((p -> (q v (r & s))) v ~((r & s) & ~~(t & p))) -> p, False

(p -> ((q -> (r -> s)) -> (p & s))) & (t & ~~(t v ~s)), False

((p v (p -> ((q v q) v ((r -> q) v (r v p))))) & ~s) -> t, False

((p -> q) v ~(~~r v (s v (q & s)))) & (q -> (t & q)), False

((p -> (((q v r) -> ~s) -> (q -> (s v r)))) & (t & t)) -> p, False

p v (~((q v r) -> (s & (p -> ((q -> (p v t)) & t)))) & t), False

p -> (q -> ~(q -> ((((r v (p -> p)) & (r & r)) -> s) & t))), False

(p v q) v ((r -> (r & (r -> (~s & (p -> r))))) v (s & t)), False

((p & q) & ((~r -> (s -> s)) & (q & (s & t)))) v (t v t), False

(p v ~((~(q v (r -> s)) -> (~(t & q) -> r)) -> r)) & r, False

(p & q) -> (q v (p -> ((r -> (((q & q) -> s) v ~q)) & t))), True

~((p & q) & (r v ((~(s -> (s -> t)) -> q) -> ~p))) v q, True

~(~(p v (q -> p)) -> ((p v (~q -> (r v s))) v (p v t))), False

((p v p) -> ((q & r) -> q)) v ~(q -> (~(s & t) v ~r)), True

(p -> (((q -> (p v r)) v ((s & ~t) & (r v p))) -> p)) v t, True

p & ((q & q) -> ((r -> q) & (s -> (t & (t & ~(r -> p)))))), False

((p -> ((q v (r & s)) & (p -> ((~t & r) & p)))) v t) -> r, False

p v (((q v r) & (s -> (s v (~(r -> (p & t)) & p)))) & t), False

p v ((q -> (((r v ~s) v ((~r v q) & p)) & t)) & ~r), False

(~((p & p) v (~q -> (r -> (r -> (~s v t))))) v t) & r, False

~p & (p v (q v (~~(((r & s) & ~q) v q) & ~t))), False

~(p -> ((q -> r) & (p v r))) & ~((~p -> (s v t)) -> s), False

(p v ((((~(p -> ((q & r) -> s)) v r) & r) -> t) & t)) -> s, False

((p & ~((q & p) v r)) -> ((q & r) -> (s v s))) -> (t v t), False

(p -> ((q -> r) & (s v s))) -> ((q v (~(r & p) v r)) v t), True

p & ~~(((q & r) v ((s & r) v (s v ~(s & t)))) -> q), False

((p v (q -> r)) v q) & (((p -> s) -> (t v q)) v (~r v r)), True

~p & ((((q -> r) -> ((s v p) -> (t -> q))) v p) v (p v s)), False

(p -> ~~(p & ~((p v (q -> r)) v p))) & (s v (s & t)), False

p -> (~p & (q v ((q -> ((r -> s) -> t)) & ((s v s) -> r)))), False

(((p & (((q -> (r v s)) -> t) v p)) & (s v t)) & ~r) -> p, True

p v ((((q -> (p -> (r -> (~r v s)))) & (p & q)) v p) -> t), True

p v ~(~q & (q & ((~((r & q) -> s) & (s -> t)) v q))), True

~~(p v q) & ~(~(q & (r -> ((r -> s) v p))) -> ~t), False

p -> (((~~~q -> q) -> r) v (s v ((t -> r) v (t -> q)))), True

~(((p v ~(((p -> q) -> p) -> r)) & (r -> s)) v ~(t -> p)), False

(((p v ~p) v q) -> ~((q -> ~((r -> q) v q)) -> s)) v t, False

p -> (((((q -> (r -> ~r)) v p) & r) -> s) v (q -> (t v r))), True

(p v q) & ~((r & (s -> (~t & r))) v ~(p & (q & r))), False

~((((p & q) v r) & (r & ((s v ~p) -> ~(t & s)))) -> r), False

((((p -> (q v r)) -> p) -> (s -> (t v p))) -> p) v (~p v t), True

(p -> p) v ((q v r) -> (s v (((~q -> r) & s) v (t & t)))), True

~(((p v q) -> r) & ((~((s -> ~r) & s) & s) v r)) v t, False

p & (q -> (((~p -> r) -> (((s & ~t) -> ~r) & r)) v q)), False

p v ((~((q v (~r v q)) -> s) & r) v (r v ~(t -> r))), False

((~(p & (q & r)) -> p) -> (s & ((q v t) -> p))) -> (s -> q), False

~(p v (q & r)) & ((~p -> ~~s) -> (~t v (r & q))), False

(((p v ((q v (r & p)) v (s -> s))) -> p) v (~t -> q)) & s, False

p v (((((q -> r) v q) v ((q & ~s) v r)) & t) -> (s v r)), False

~((p & q) & ((r -> (q -> ~(q v ~~~s))) -> (t & s))), False

(p -> (((q & r) v ~s) v p)) -> ((q -> (s & (t -> t))) -> q), False

p v (~q -> (~~(r v s) & ~~((r -> (r & t)) & s))), False

((p -> q) & ((r v ~r) -> (p -> (s v t)))) v ((p & q) v t), False

(p & ~(q -> (((r -> (q -> q)) -> (s v r)) & t))) -> (s v p), True

((p & (q -> r)) -> (((s & s) v ~(s v s)) -> t)) -> (p & r), False

p -> (q -> ((q & (r & (((s & p) & r) -> (p & t)))) & ~p)), False

~(((((p & (p & q)) -> r) -> s) -> (~t & p)) & r) v ~r, False

(~p & ((((~~q v r) -> q) v r) v ((s v r) -> t))) v t, False

p v (p v (((p & q) v (r & (s -> r))) v (s & ~(t & p)))), False

((~p v (q & ((r & s) v (p v p)))) -> r) & ((r v t) v q), False

p v (((q v p) -> ((((q v r) -> (s -> r)) & t) -> ~r)) v t), True

(((p v ((q & r) -> ~r)) v s) & q) v ((t & (t v s)) v p), False

~(p & ((q v ~((p v r) & (((s & r) -> t) & ~p))) -> s)), False

((p v ((q & (p -> r)) -> (~q & p))) & (q v p)) -> (s v t), False

(p v q) v (((~(p v (~r -> s)) -> (s v ~r)) -> q) -> t), True

~(~~(p & q) & (((r -> (r v s)) & ~~r) -> (t v p))), False

p & ((q v ~(~(~r & ~s) v (q v ~p))) v (s & t)), False

((p v ((((q -> r) v (r & s)) & t) v s)) -> p) -> (r v ~q), False

p -> ~(q & ~(((r & q) -> ((s v q) -> ~(p v r))) -> t)), False

~(~((p v ~p) v ((((q & (q & r)) v r) v p) -> s)) & t), True

(p & (q & (~((p v (~~r v p)) -> s) v (r & r)))) -> t, False

(((((p v ((q v r) & s)) & ~s) v q) -> t) & r) -> (s -> t), False

p v (q v ~(~(((p v r) -> (s -> q)) -> ~(t -> t)) v p)), False

p v ((q -> (r v (~q -> (s -> (t v (t v s)))))) v (s -> t)), True

(p & ((q & (((p -> ~r) -> (s -> (s & t))) -> p)) & p)) -> t, False

(p & (q & (p v ~(q -> r)))) -> (s & (~(s -> ~t) & q)), False

~(~(p -> (q v ((~~r -> ~~s) & t))) v (~r v r)), False

((p & (~p & q)) v (~r v ((s v s) & t))) & ~(t & q), False

p v ((q v (r v ~(r & s))) v (((r -> p) v (t v q)) & p)), True

~((p v (q v (q v (((r -> p) -> s) -> (s & t))))) & q) -> q, False

p v ~((((q v p) v ((p v r) -> q)) & ((q -> s) -> t)) & t), False

((p v q) -> ~~((r & q) -> r)) -> ((~(s & r) -> t) -> p), False

~(p v (~q -> ((~(r v s) -> s) & r))) & ((s v q) & t), False

p & (((((q & p) v (r v s)) -> s) -> (q v (t v r))) v ~r), False

~p -> (p & ((q -> (~r v ((s -> ~(q & s)) v s))) & t)), False

((p v (q & (r & s))) & ~((q -> ((t v r) -> t)) & t)) & t, False

((((p & q) v (~r -> (s & q))) -> s) v (~~t v q)) v q, False

(~~(((~p -> q) -> r) & q) v s) -> ((s & (p & r)) -> t), False

~(~p -> (q & ((r & ((s & (~p -> t)) -> t)) & (r v t)))), False

(((p -> (~(p & (q -> r)) -> s)) v t) v q) & ((r v p) -> p), False

~~p -> ((p -> (((~(q & (q -> r)) & s) v t) v p)) v s), True

(p v (~(q & ~~p) -> ~(((r v q) & ~s) v p))) -> t, False

(((p -> q) -> ((r -> (~(r -> s) & s)) v s)) v (t -> r)) v r, True

p v (q & (r & ~((q -> (q -> p)) & (s v ((s v t) & p))))), False

~((((p -> q) v (q v r)) v (s v t)) & q) -> ((s v s) & r), False

~(p -> ((q -> r) & s)) -> ((s -> (p v q)) & (s -> (p -> t))), False

(p v (q & (((r & ~s) & t) v (s -> ((p & q) & s))))) -> p, False

p & (~q -> (((p -> (p -> r)) & ((q & s) & (p & r))) -> t)), False

~(p v ((q -> (q -> r)) -> r)) -> (s & ((q v t) v (r -> s))), False

~~(p -> (p & (q v ~(r & ~~(s v (p & (q -> t))))))), False

~~(~(p v q) -> (((r & s) -> q) v r)) -> (p & (t v q)), False

(p v (q & q)) -> ((((~p v p) & ((r -> s) -> r)) v t) v p), False

p v (((q & (r & s)) & ~p) v (t v ~((p & ~t) -> q))), False

p v (((q -> r) & s) & ((t -> (q v ((q -> t) v ~r))) & q)), False

((p & q) v (((r & (s & t)) & t) v q)) & ((~p -> t) & r), False

~(((~((p v q) & r) -> q) & ((r & ~s) & t)) v q) -> q, False

p & (q -> (((r -> s) v (((q v (t v ~s)) & q) & r)) -> s)), False

((p & (((p v q) -> (r -> (r -> (q & ~s)))) & t)) -> s) -> r, False

((~p & (q v ~r)) v (s & ((t v p) v (q v s)))) & ~s, False

(p -> q) & (r -> ((s & ((~(~~t -> p) & q) v t)) & p)), False

~(p & (~q -> q)) -> ~(q & ((((r v s) & r) v t) -> r)), False

(p -> q) & ((p & r) & (((p -> q) -> ~s) & ((t -> r) v t))), False

(p & (q & (r v (((s v t) & (q v s)) -> t)))) v ~(s & t), False

~((((p & q) & (~r v p)) v (s & q)) -> (~s v q)) v t, False

((p -> ~q) & r) v ~((s v (s v r)) -> (s & (~r & t))), False

(p -> q) -> ~((q & ~(r & ((s & r) v ~r))) & (t v r)), False

~p -> (q & ((p -> (p v ((r & s) v (t & p)))) v (s v s))), False

p & (p v ((((q -> ((~r & s) & r)) v p) -> t) v (p v r))), False

p -> (q & ((r & ~(((q -> s) v (t & (q -> t))) -> r)) & s)), False

(p & q) -> ((~((p -> ((q v r) v s)) v ~p) v t) & ~q), False

p -> (p v ((~q -> (((r & s) & t) v r)) v (t v (s v s)))), True

~(((p -> ~p) v (((q -> ~(r v s)) & r) & t)) v q) v q, False

~(~p v (((q -> (p -> ((r -> s) & ~t))) v p) v s)) -> r, True

~((p -> q) v (r v (((q -> ((p v p) v s)) & p) & (t & q)))), False

(p -> (p -> ((q v r) -> q))) & (q v ~(s v ~(~t -> t))), False

(p -> (((~((q v r) v r) & s) -> ((t -> q) -> q)) & t)) v p, True

~p -> (q -> (~((~(q v (r -> s)) v (p -> r)) & q) & t)), False

((p -> (q & r)) v (r -> (((p v s) v (t -> t)) -> ~s))) & p, False

((~p & q) & (~r & r)) & ((s v t) v (~(r & r) -> p)), False

((p v q) & ((r & (r & ((p & r) & (s v t)))) -> ~r)) -> q, False

(((p -> ((q -> r) & (p -> p))) -> s) v ((p v t) v r)) -> ~q, False

((~(p -> (q -> (p -> r))) -> ((s -> r) v q)) & p) -> (t -> t), True

~((~p & (q -> ((r v s) v (t & ~p)))) v (p -> (s & t))), False

(p v q) v ((p & ~(q -> (r v q))) & ((s & (s -> q)) v t)), False

(p v (q v r)) & (((r v s) -> ((r v t) & ~(t & t))) v r), False

((~(p v ~(~(q -> (r -> q)) & s)) -> s) -> s) -> (t -> s), True

((p & q) & ~((r v (((r -> q) & (q & s)) v s)) v q)) -> t, True

((p v q) -> ~p) v (~(r -> ~((s -> (r v q)) v t)) -> s), False

~(p & q) v ~((r v q) & (~s & (((t v t) v r) v t))), False

p -> (~((q -> r) -> (r -> q)) -> ((p & (s v (q -> p))) & t)), False

((p v (q v r)) & (s & ((t & (p v ~s)) & (p -> t)))) -> s, True

((p v ((q -> q) & ((r v (s & s)) v (s v ~s)))) -> t) -> q, False

(((((p -> q) v r) v p) & s) v p) & ((q v (~t v r)) -> q), False

~(p -> (~((q & (r & r)) -> p) v p)) v ~(p v (s & t)), False

((p -> ~q) v (r v (p v (s v p)))) -> (p v (t & (p v r))), False

(p & (p v ~(q -> r))) v ((~r v ((~p v p) -> s)) & t), False

(p -> q) -> ~((((r -> s) -> (t -> (r v (p v p)))) v q) v t), False

((p & (q & (~p & ~~((r v s) -> (r -> t))))) & p) & t, False

~(p -> ((((q & (r & r)) v s) & (r v (t v t))) v (s v t))), False

((p v q) -> ((r v (s & q)) -> (~t & r))) -> ((r v p) & q), False

p & (~p -> (q v ~(r -> ((~(p v s) -> q) v (t v p))))), False

~(p & (p v (q -> ~~(r & ((~~(s & p) -> t) v t))))), False

p v ((q v ((r & ~s) & t)) & ~((t v q) -> (q v ~t))), False

(((p -> q) -> ~r) & (p & ~s)) & (p & (~t & (s -> r))), False

(p & (q v r)) v (s v ((p -> (t -> ((~s & t) & s))) & q)), False

(p & ((q -> ~(r & (s v (s & s)))) -> ~q)) v (t v ~s), False

~((p v (q & ((r & ~s) & ((p & ~t) & s)))) & (q -> q)), False

(~~~p v q) & ((~r v ((~~s v p) v p)) v ~t), False

(((((~p & (~q & r)) v q) -> s) v (r -> ~q)) & t) & q, False

((p -> ((q v (r -> ~p)) & p)) & (q v (s & s))) & (t -> t), False

