formula, is_tautology

((((p v ((~p & q) & q)) v p) v r) & (s v ~~t)) v q, False

((p & (((((q v ~r) v s) & r) v (p v s)) v r)) v t) v p, False

(p & q) v ((r & r) & (r v (r v ~(s v (p & (q v t)))))), False

((p v q) v (r v ((~(s & r) v p) & (q v ~t)))) & ~t, False

~(((p v ((q & r) & s)) & ~((s v (t v ~p)) v t)) v t), False

(((p v q) v (p v ~(((~r & ~s) v t) & r))) v p) v t, True

(p v ~~q) & (p & (q v ((((r v p) & ~s) v t) v s))), False

((p v q) & (q & (r v r))) & ((s v q) & (~(s v t) v t)), False

((((p v q) v (p & (r & r))) v p) & ~(~s & t)) & ~q, False

p v ((~(~(q v (~r & (q & s))) & t) & (s v t)) v q), False

(p & q) v ((((r & r) v r) & (q v (~(s & t) v r))) & r), False

~(((p & ((q & (r v ~~q)) & s)) & (t v r)) v p) & q, False

(p & ((q v (~p & r)) & r)) & ((r & r) & ((q & s) v t)), False

((((p & ~~q) & (r & (~s & r))) & (s & t)) v s) v t, False

~((p v ~p) & ((((q v ~((r & r) v q)) v r) v s) v t)), False

((p v q) & ((p v (~r v (~p v s))) & t)) v ~(s & p), False

p & (((q v (((r & s) v ~t) & q)) & t) v ~(~p v t)), False

(p v (((q v (~r v ((s v ~t) v t))) & ~s) & q)) & r, False

p v ~(p v ~((((q & r) v ~(~~s & t)) & p) v s)), False

(((p v q) v (((r v (s & ~(t v s))) v q) & t)) & r) & s, False

(~(p & ((q & (p v (~q v q))) & r)) v ~(s v t)) & p, False

(p v q) & (~(~r & (q v s)) v (t v ((~s v s) v r))), False

~(((~p v (q & ~q)) v ~q) v ((r v ~(s v t)) & t)), False

~p v ((((q & ((r & p) & s)) v r) v t) & (p & (p v q))), False

p & ((q v r) & ((q v ((((p & s) & t) & ~r) v r)) v s)), False

(p v ((~(q & r) v p) & (r & (r & (s v ~t))))) v ~p, True

((((p & q) v ((r & ~(~q v s)) v r)) v t) v ~r) v r, True

p v ((q & (r & r)) v ((~q v (q & r)) v (s v (t v q)))), True

~(p & ((((q v r) & ((p v s) & ((t v q) & s))) & t) v r)), False

(~(((p v q) & p) & (((r & (r v s)) v s) & t)) & r) v p, False

(p v ((((~(q v (r & s)) v r) & s) & p) & (r v t))) v s, False

(((((~p v q) & q) v p) & (r & r)) v q) v (s & (t & q)), False

((~(p & (q v r)) v s) & r) v ((q & ((s & t) & q)) & s), False

(((p & q) v r) v r) & ((~((~r v ~s) & s) & t) v t), False

(p & q) v (r & (r v ((s v (t v (r & (p & ~r)))) & s))), False

(p v q) & ((r & (((r & s) v p) v ~(s & t))) v (q v r)), False

~(~(((~(p & q) v ~~(p & (r v q))) v s) v t) & t), True

p & (q v (r & ((~(s v ((q & t) & t)) v q) & (r v r)))), False

((p v q) v (~(r v s) v ((~p & s) v (~t & q)))) v s, False

(p & (q & (~(q & p) v (r v (q v s))))) & (t v (r v q)), False

p v ~(~p & (q v ((r & s) v ((p v q) & (~t & s))))), False

~(((p & q) & ((r & (s & p)) v ~q)) & (~(t v q) v r)), False

p v (((q & p) & r) v (~s v ((t & (r v (r & s))) v s))), True

~(p & ((q & (~r & (((p & s) v r) v (s v ~t)))) v t)), False

~((~p & ((q v (~r & q)) & ((r v r) v (p & s)))) v t), False

((p & (~~p v q)) v r) & (~s v (~~(t & r) & r)), False

~(p v (((q v ((r v ((r & r) v r)) & (p & s))) v t) & q)), False

~(p v q) v ((q v ((r v r) v q)) v ~(s v (~t & p))), False

(((~p v q) & p) & r) v (r & ((s & (q v s)) v (t & p))), False

((~~p & q) & ((r v (~s & p)) & t)) v ((p v q) v p), False

p & (((~((q v r) & s) & (q & (s & q))) v (t v q)) & p), False

p & ~(q v (r & ~(((s v (t v ~r)) & t) & (t & r)))), False

~(p v (q & (p v ~(~((q & (r v s)) & (t v t)) & p)))), False

(~p & ~(q & r)) v (((s & q) & ~p) v ((t v p) & r)), False

~p & ((((q & r) v ~(r v (~s v ~r))) & ~q) v t), False

p & ~((q & ((r v q) & (s & q))) & (p & (r v (t & q)))), False

(~(~p & q) & ((((p v (r & s)) & r) & ~q) & s)) & t, False

~((~p & q) & ((r v r) v ((p & (s & q)) v ~t))) & t, False

((~p & q) v r) & (((s & (((q v t) & r) & t)) & p) v q), False

p & (q v (~r v ((q & (p v q)) v ((~s & ~q) v t)))), False

(p & q) & (p v ~(((q v ((r v s) v q)) & t) v (s v q))), False

(((~p v (q v p)) & q) v ((q & r) & ~~(s & t))) & r, False

(~(~p & q) v ~r) & ((p v ~~~s) & (~t & r)), False

((~(~p & p) v (~~(q & (~r v s)) v t)) & p) v r, False

(p v ~~(q & (~(r v ((s & s) & t)) v q))) v (p & t), False

((p v q) & ((r & (~p v (p v (p v s)))) & p)) & (p & t), False

~(p v ((q v r) & ((s & r) v ((~r & ~s) & (t v t))))), False

((p v ~(q & ~r)) & (~(p & s) & (s & t))) & (p & q), False

p v ((q v (((p v r) v s) & (p v p))) v ~~(t v ~s)), False

~(p v (q & ((r v ((s v (s & (~t v p))) v r)) & ~q))), False

((p & (~(p & q) v r)) & s) v (r v (r v ((t v s) v s))), False

(p v ((((~~(q & q) v r) & ~(s & p)) & t) v r)) v r, False

(((p v q) v r) & ~(~(p v s) & (~p & s))) v ~~t, False

~p & (q & ((r v ~q) v ~((s v (s v (s & s))) v t))), False

p v (((((((q v ~(r v p)) & p) v s) & p) & t) v q) & q), False

p & ((q & r) & ((~r & s) & ((t & (p v (s & p))) & q))), False

((p & p) v (((q v r) & r) v ~s)) v ((r v r) & (q & t)), False

((p v (~(q & (p v r)) & ((s & s) & (p & t)))) & q) & s, False

p & (q & (p & (r & (~(((p & s) & t) & (p & q)) & p)))), False

~(~(p v (q v (r & (((p & q) v s) & p)))) v (~r v t)), False

~(((~p & (~q v (r & s))) v (s v (t v r))) & p) v s, False

((p v ~(q v ~p)) v ~(r v r)) v (((p v r) & s) v t), False

~~((~p v (~(q v (~~~r & s)) v t)) v (s v s)), False

~((p & (q & ((p v ((~q v ~(p v r)) & s)) & q))) & t), False

(p & q) & (r v (((s v (t & ~~~(q & s))) & s) & t)), False

~(p & (~q & (r & ~~((~(s v r) v q) v (p v t))))), False

((p & ~q) v r) & ~~((s v (t v t)) & (q & (t & p))), False

~((p & ((~((q v r) & q) & (s & ~p)) v t)) & t) v p, True

~(p & ~((~(q & r) v s) v q)) & ((q & r) & (s v t)), False

((((p & (q v r)) v r) & ~((s v t) & t)) v s) & (t & s), False

p & ((q v ((r & (q v r)) v (s & r))) v ((~t v p) v p)), False

(((p v q) v p) v r) v ((((s v (t & r)) v s) v ~p) & q), False

(p & ((q v ~p) v (~~(r & s) & (t v (r & s))))) v r, False

~((p v (q & (((~p & ~r) v s) v r))) v (t & (q & s))), False

(p v ~q) & ((((((~~r v s) & q) v s) & r) v p) v t), False

~((p & (((p & (q v r)) & q) & s)) & (s v ((t v p) & t))), False

(p v ((q v q) & (r & (s v ~(t & s))))) & ~(~s v s), False

~((p v p) v (q & p)) & ((((r v p) & (r v s)) v p) v t), False

~~((((~p v (~~(q v r) & p)) & p) & s) & (r & t)), False

(p & (((q & r) v s) v (~q v ((t v q) & (q v r))))) v s, False

(p v (~q & p)) & ((r & ~s) & ((t v r) & (~q v t))), False

~((~~((((p v p) v p) v q) & q) & r) v (s v (t v r))), False

p v (q v ((r & (((s v ~p) & (p & (t v t))) v t)) v s)), False

~(~(~p & (q v ((r v ~~s) & t))) v ((s v s) & p)), False

p v ((q v (r v ((q v (((~s v q) v s) v s)) v r))) v t), True

p & ((q & r) & ((s & ((q & ~q) & p)) v (s v (q & t)))), False

p & ((q & (((((~r & (p & s)) & t) v r) v r) & t)) v r), False

~((((p & q) & r) v s) & ((s & r) & s)) & ((p v t) & q), False

p & ~((q v (r v (q v (s v s)))) & (~t v ~(q v s))), False

(p v (p v ((q v ((p v ((r v s) & t)) v r)) & s))) & ~t, False

((((~p v (~q & ~r)) v (s & q)) v s) v (p & t)) & p, False

p v ((q & r) v (~(((s & r) & ((s v t) v r)) v p) & q)), False

~(p & ((((q v r) & (s v s)) v ~s) v q)) & ~(s v t), False

p v (~q v (((r & (r v s)) v q) v (((q & s) & t) v q))), True

(~(~p & (p & ((p & q) & (r & s)))) & ~(t v r)) & p, False

(p & (q & ~r)) v ((((~~s v (p & t)) & s) v t) v q), False

p v (q v (((r v s) & (t & ~(t v t))) & (t v (q & r)))), False

p & (q & ((~r v (p & p)) v (s & ((q v (r v t)) v t)))), False

((~(~p & q) v (q v r)) & (p & (q & (s v ~t)))) v p, False

(p & (((q v (~r v s)) & s) v ((s & ~~q) v t))) v t, False

~(((((p v p) & q) & (((r v p) & (q v s)) v t)) & t) v r), False

(p & (q & q)) & (((r & s) v ~((s & (t v t)) & s)) & p), False

((((p v ((q v r) v p)) v ~r) v (s & t)) v (r & t)) & s, False

(p & (q v (~~p & ~((r v ~s) v q)))) & (t & ~p), False

~((((~p & q) & ((r v (~s v q)) & (t & r))) & p) & q), True

~((~((p v ((q v (r & p)) & s)) v s) & s) v ~p) & t, False

~~~(p & q) & (((r & (~~s & r)) v p) v (t v q)), False

(p v ~((q & ((~~(r & (r & s)) & q) v t)) v r)) v t, False

(p v (~~((((q & (r & ~s)) & q) v t) v p) & q)) v q, False

~~p & ((((p v q) & (r & q)) v (s & t)) & (q & ~p)), False

p v (~p & ~(((~p & p) v q) & ((r & s) & (t v s)))), False

p v ((~q v r) & (((((p v p) v s) & t) & (p v s)) & s)), False

((p v (q & r)) & (s & p)) & (((r & (~q & q)) v q) v t), False

~((p & ~(q v r)) v ((s & (q & t)) v (q v (r v ~p)))), False

((p & ~q) v ((~r & ~(s v t)) v t)) & ((s & t) & p), False

((~~p v (q v ~r)) v p) v (((s v (t v p)) & s) v q), False

((((p v (p & (q v r))) v (s v s)) v t) & (~q & r)) v q, False

(p & ~(((p v (q v r)) & (p v s)) & q)) v ((q & q) & t), False

((p v ~q) & (((r v ((~r & s) & t)) & ~t) & s)) & s, False

p & (((q v ~(r & r)) v s) & (((q v r) v r) & (s v t))), False

(~p & ~q) v (~((q & ~r) v (p & p)) v (~s & t)), False

(~(p & ((~(p v p) v q) & (r & q))) v (s v ~r)) & t, False

p v (((q v r) & (q v ~s)) v ~((s & t) & (~q & p))), True

p & (q v ~~((r v ~~~(r v (p v s))) v (t v r))), False

(~p & ~((((q & r) v s) v ~(s v q)) v (s v p))) v t, False

((p v q) v (~(q v r) v (((r & r) v (s & s)) v s))) v t, True

(((p v ((q v r) v (q v q))) v q) v ~s) & ((t v t) v t), False

p v ((~q & ~~~((~(r v s) v (q v q)) v s)) & t), False

(((((~~(~p v q) & (r & s)) & t) v p) & s) v r) & r, False

((p & (((q v ~(r v s)) & p) & t)) v q) v ((q & q) v p), False

~(((p v ((~q & (r v r)) v (s v ~(r & s)))) v t) v t), False

((p & (q v (~~r v ~s))) & (s v ~t)) v (r v ~p), False

(p v q) & ((r v (((~s v ((s v r) v q)) & s) & t)) & p), False

((((p & q) & q) & ~r) v (p & ~~(q & (p & s)))) v t, False

~p & (~q v (((q & (r v (~r v (p & s)))) & t) & s)), False

(p v ((q v q) & r)) & (p v (r v (s & ((s v s) & ~t)))), False

(p & q) v ((((p v r) v (s & ~(t & q))) v r) v (p & s)), False

(~p & q) & (r v ~((((~s v (r & r)) v t) v t) v q)), False

~((p & (~~q v ~(((r v s) & t) v q))) v (t v ~t)), False

p & ((p & p) v ~(((q v (~(r & ~r) v s)) & q) & t)), False

((p & (~(p & (((~~q & r) & s) v s)) v p)) v t) v q, False

(p & q) v ((r & ~(~((r v p) & s) v q)) v ~(r v t)), False

(((p & ~q) v (r v ~(s & ((s v t) & ~p)))) & q) & p, False

~((((p & ((q v q) & ((r & r) & s))) v s) & q) v (t v s)), False

~((((((~p v q) & r) v s) & ~t) & (r v ~~q)) v s), False

(((p v q) & ((r & ((p & s) v (r v t))) & ~p)) v p) & r, False

(p & q) v ~(r & ((~(r v r) v ~q) v (s & (r v t)))), False

~(~p & (~(((q v ((p & r) v s)) v t) v (t & r)) & s)), True

(((((~(p v q) v r) v (s v (q & s))) & r) v p) & t) & r, False

(p & (((p v p) & ~q) v r)) v (p v ~(s v ~(t v p))), False

(~(p v ((q v (((r & s) v r) v s)) v (q v t))) & q) & t, False

~p v (~~q v (((~(r v r) v ~(p & p)) & s) v t)), False

p & ~((q v (r v (s v (~t v (p & s))))) v (q & ~p)), False

((((p v (q & r)) v ~(p & q)) & ((r & p) v s)) v t) v q, False

(p & q) v (r & ((s & q) & (t v (((q & t) & t) & ~s)))), False

~(p & (q & (r & s))) v ((~r & t) v ((p & ~p) & t)), False

((p & (q v ~p)) & (p & r)) v (p & (s v (t v (p & p)))), False

p v (~(~q v (~r & ~q)) & ~~((~s & t) v p)), False

(((p & ((q & r) v p)) & ((~s & q) v t)) & (t & r)) v s, False

~p v ((q & (r & (p v ((s v q) v (q v (t v q)))))) v t), False

p & ((p v (~~p v (((q v p) & ~q) v r))) & (s & t)), False

(p & ~(q v (q v ~(p v r)))) & (s v (~q v (r & t))), False

(p v (((q v r) & (r & ~r)) & (((q v s) v s) & p))) & t, False

(p & ((q v ~(p v r)) & ((p & s) v t))) & (t v (p & q)), False

p & ~(q v ((r & (s & s)) v ((q & ~q) v (~t & r)))), False

((p & q) v (q & (r & ((s & t) v (q v q))))) v ~(r v t), False

~((p & q) v (~~(((p & r) & s) & (r & s)) v t)) v s, False

p & ((q v r) & ((~~((s & (t v p)) v p) & t) & ~q)), False

((~(p & q) v ~(p & ~(r & q))) v (q & q)) v (s & t), True

((~p v ((q & ((p & r) v s)) v ~r)) v t) v (t & ~t), False

(((~p & q) & (((r v s) & s) & (t & ~p))) v s) & ~t, False

((((p & (q v q)) v (r v s)) & s) & ~(p v (r v t))) & q, False

(~p & (q & (~r & r))) v (s v (((t & q) & s) v ~p)), False

~p & (q v ((r v (s & s)) v (((t v (r & r)) & q) v t))), False

(p & (p v (q & (p v r)))) & (s v (p & (~t v (p v t)))), False

(((~p & (q v ~r)) & s) & ~t) v ((t & p) v (t & t)), False

p & (q v ((((r & s) v q) v (~(r v t) v (q v r))) v p)), False

p & ~((q & ~(((r & (q & s)) & (~p v p)) v t)) & t), False

((~p & (q v r)) & (r v p)) v ((s & ((t v r) v q)) & p), False

~(((p & q) v r) & (s v (q v (~s & ((~t v t) v r))))), False

(~p & (q v r)) v ((p & ((s v p) v (t & q))) v (r & p)), False

((p v ((q v r) & s)) & ((~t & r) v t)) v ((r & t) v q), False

((p v q) v q) & ((((p v r) & s) v ~q) v (s v (s & t))), False

(p v ((q & (~(r & q) & ((s v r) v p))) & (t v q))) & p, False

~(p v (~(q & (r & ~(~s & ((~t & s) & p)))) v p)), False

(~p v ((q v r) & q)) v (q & (s & ((p & (q v r)) & t))), False

~(p & (q v (((r & s) v (q v (t v (r & (r & s))))) & p))), False

(p & (~q & (r & (~q & ~((r v s) v r))))) & (p & t), False

~(p v ((q v ~~(r v q)) v (s & ((s v q) v (p v t))))), False

((p v ~(q v (q v ~q))) & ((r & (r v ~s)) v t)) v s, False

p & (p v ~~~((((q & (r & (s v s))) v p) v t) & q)), False

~(~p & q) & (~~r v (~s v (s v ((q v t) & t)))), False

p & (q & (((r v q) & ((s v t) v t)) v (t & ~(t v p)))), False

(p v q) & (((p & ~r) v (((r v s) & t) & r)) & (p v r)), False

p v ((q & r) & (~(((r & (p & (q & s))) & t) & r) & p)), False

(((p v ((((p v q) v r) v ~s) v (t v r))) & p) v t) v p, False

p v ~(q v ~(q v (((~r & s) & (t & (p v q))) v q))), False

(~((p v q) v ~r) v (p v (r & ~(s v q)))) v (p & t), False

((p & ~(q & ~(r v s))) v (t v s)) v ~((q v t) v s), False

(~(p & ((q & r) v s)) & (((s & (s & t)) & r) & r)) v r, False

(((~~p v ~((p & p) & q)) & ((q & r) & r)) v s) v t, False

(p & p) & (((q & (q v r)) & ((r v s) & p)) & (~t v q)), False

~((p v q) v ((r & (~p v ~(s & ((t v s) & q)))) v r)), False

(p v (~(q & (r & s)) & (r v q))) v ~((~t v r) v t), False

(p v q) & (~(r v s) v (((r v q) v (r v t)) & ~~r)), False

~((p v ~(((q v r) & (s & r)) v (r & ~(p & s)))) & t), False

~((((p v q) & r) & (p v ~((q v ~s) & t))) & s) v p, False

p v (q v (r v ((s v ~(t & (q v r))) v (s & (s & p))))), True

p & (q & (((((r v p) v ((s & p) v ~r)) v s) & t) & q)), False

~((~p v q) & ~p) v (((r & r) v (s v (t v t))) v t), False

(p v (p & (((q & (p v r)) v ~((s v t) v p)) & s))) & p, False

~(p v (((q & q) v ((r & s) & r)) & ((s v p) & s))) v t, False

(p & (q v ~q)) & ~~(r & (((s v p) v (t & t)) & r)), False

((((p & ((q v (r & p)) & q)) v p) v s) & ~q) v (t & q), False

((p & (~q v q)) v ((q & ~r) v ~s)) v (t v (s & t)), False

~((p v ~((q v (r & (r & s))) v (~t & (r & p)))) v q), False

p & ((~q v ((~(r & s) & q) v (q v t))) v (~r v r)), False

~(~~(p v (q & (q & (r & ((r v s) v t))))) & (s v p)), False

~((p & q) & ((~r v s) & (p v ~~~(t v (r v p))))), False

(p & ((q & ~((~~r v q) & (~s & t))) & p)) v ~t, False

~(p v q) & ((r v (p & (s v (~~s v t)))) v ~~s), False

~(p & q) v (r & (((s v q) & ~q) & (s & (~q & t)))), False

~((p v (((q v r) v (q v ((r v q) & s))) v t)) v r) & r, False

p & (~(((~q & r) & (q v (~p & (s & t)))) & p) v r), False

~((~p v ((q & r) & r)) & ((~~s & (~t v q)) & p)), False

p & (~((((q v ~r) & r) v s) & t) & ~(q v ~~r)), False

p & (((q & (q v q)) v p) & ((r & (~s v (s & t))) v t)), False

~(((p & ((q v (q & ~(r v s))) v t)) v (t v q)) & ~r), False

((p v q) v (~r v ((r v q) & (r v r)))) & ((s v t) & p), False

(~(((p v q) & (r v r)) & s) v t) v (~p & (r v ~q)), False

((p v (~~(~q v p) v (~r & s))) v ~q) v ~~t, False

(p v ~((((q v ~q) v (p v r)) & s) v (t v q))) & ~q, False

(p & (q v r)) & (((s v q) v p) v ((t & ~(r & p)) & r)), False

~((((((p v ~~p) v ~q) & r) & ~s) & r) & (s v t)), False

p v (((q v (((r & (~s v t)) v (t v t)) v s)) & p) v q), False

~(p & (q & ~(((p v ~(r v s)) v (p v ~t)) v ~r))), True

(p v q) v ((r v (s v s)) & ((~((t v p) v q) v t) v p)), False

p v (~(~(q & ~r) & ((~p & (s & t)) v s)) v ~q), False

(p v ((~(~q v p) v (r & ~r)) & (s v (t v q)))) v p, False

p & (~q v ~(((~(r & (~q & q)) v s) v ~t) v t)), False

(~~~p v ~q) v ((r & (~s v (t & r))) & (r v s)), False

p & (p v ((q & (~r & ((~~s & (t & r)) v p))) v t)), False

(~p v ((q v ((q & (r & p)) v ~s)) & ~(q & t))) & p, False

~p v (~((p v (~q & (r v q))) v (r v s)) v (t v p)), True

p & (((q & (p v r)) & ((q v s) v p)) & (t v ~(s & q))), False

~p & (q v (r v (((s & t) v ((r & s) v r)) v ~~t))), False

(p v q) v (~(p v r) v (((p v (r & s)) v (s v t)) v p)), False

~((~(p v q) & ~(p & ~p)) & r) & ((s & ~t) v t), False

~((((~p v q) & r) & s) & (s v s)) v ~~(t & ~p), False

(p & q) & (r & (s v (q & ((t & p) v ~(t & (t v t)))))), False

p v (~q & ((((r v p) & ((~~s & t) v r)) v s) & p)), False

(((~((p & q) & q) & r) v ~r) v s) v ~(t v (r v s)), False

(p & ((q v (r & ~(s & ~s))) & ((t & p) v s))) v ~p, False

~(p & ((q v q) v ~r)) v (~s & (q & (s & (p v t)))), False

(p & ((((q v ~(r & s)) v s) & ~(t & ~r)) v t)) & q, False

~((~(p v q) v r) & (p v q)) & ((q & s) v (t & ~s)), False

p & ((p v q) & (r v ((~q v q) & ((s v (q v t)) v t)))), False

((p & ((q v r) & p)) v ((s v t) & ((r v r) & t))) v ~p, False

~((~(~~(p v q) & ~~r) & ~((r & q) v s)) & t), False

(p v q) v ((r v ~(((s v p) v s) & r)) & ((q v q) & t)), False

(((p v (q v ((~~r & s) v ~s))) & (s v s)) & t) & q, False

((p v ((q & ~(~~p & r)) v s)) & t) & (q & (q v s)), False

(~~p & ((q & r) & ~(((p & s) & (p & q)) v p))) & t, False

(((p v q) & r) v ~s) v ~(q & (r v (r & ~(t & r)))), True

(p v (q v ~((r v ((r & s) v ((t & r) & t))) & p))) & q, False

(p v q) v (((r v p) & (r v (s v (r & (s v t))))) v ~r), True

p & ~((~q v (r v (s & ~(s & p)))) v ((q & r) v t)), False

p & ~(((q v ~((~r & (r v q)) v s)) v ~~t) & r), False

~~((((~p v (q v r)) & (~(s & p) & q)) & ~t) v r), False

((p v q) v (~(r v (s & t)) & ~s)) v (~s v (t v r)), False

p v ((((p & q) & (r & s)) v ((q & r) v (t v ~r))) & p), False

((~(~((p v p) & q) v ~(r v r)) & q) v q) v (s v t), False

(p v ((q & r) v (q v ((~q & (s v t)) & (q & r))))) v q, False

~(~p v ((q v (~p v p)) v ((p v (r & s)) & t))) v p, False

~~(((((p v ~q) v r) & (s & r)) & t) & (p v (s v r))), False

p & ((q v r) & (r & (~((((s & s) & t) & r) & q) & q))), False

~((((p & q) v (r & p)) & ~s) v t) v (~(p & r) & p), False

p & ((~(~(~~q & (~q v r)) v s) v p) v (t v r)), False

(((p v p) & (q v (p v ((~q v p) v r)))) v (s v t)) & s, False

~((p & q) & ~(((r & (s & q)) & ~r) v (r v ~~t))), False

((p & ((p & ~(~~q v r)) & ~(q v ~s))) v q) & t, False

(p v ~((q v p) & r)) & (~(s & ((q & p) & ~p)) v t), False

~(p v ((q & ~r) & ~((s v ((t & r) v (q v s))) & t))), False

p v (q v ((((r & ~(p v (r & s))) & (r v t)) v q) & q)), False

(p & (q & ((((r v ~s) v r) v (q & t)) & (s & s)))) v p, False

~(p & ((~(q v r) v ~(s v ~~(s v t))) & (s & q))), True

p v ((((p v q) v r) & q) v ((s v ((s v p) v t)) v ~s)), True

(p & q) v (~q & ((r & (r v s)) & ((q v (t & r)) v p))), False

(((p v ~(q & (r & r))) v (p v (s & r))) & r) & (r v t), False

p v (q v (r & (s v (q v ((r v ~(s & t)) v (p v t)))))), False

((p v (((~q & r) & ~(s v q)) & q)) v (~r v t)) & p, False

(p & p) v ((q & r) & (r v ((s & ((~t v t) & t)) v p))), False

(~(p & ~((~q v (~r v q)) v ~(s v t))) & q) v r, False

((~((((p v q) v r) v ((r & r) & s)) & p) & s) & t) v s, False

p v (q v ((q & r) v (s & (((~s v (r & p)) v t) v p)))), False

((~(p & q) v q) & ((r & (s v s)) & s)) & (s v ~~t), False

(((((p & q) & (~r v s)) & t) v (~r v q)) & t) & ~q, False

(p v ~q) & ~(~~(r & (s v (r v (s & p)))) v ~t), False

(p v (q & r)) v ~((p v ((r & ~~s) v t)) & (r & r)), False

(((((p & q) & p) & r) v (~q & ((s & s) & q))) v s) v t, False

~~(~(~p v ((q v r) & ~((q & s) v s))) & (t v p)), False

p v (((((~q v q) v ((r & (s v t)) & t)) & r) & s) v r), False

p & (~(q & (r v ~(r v (~(r v s) & (t & q))))) v r), False

(p & (~(p & ((q v q) & (~r v s))) v ~t)) & (s v s), False

~(~((~p v q) v r) & ((s v (t & (p v t))) v s)) & q, False

~(p & ((((~p & ~((q v r) & s)) & q) & q) & t)) & r, False

p & ~(((((~q & (r & s)) & r) & q) v ~s) v (t & q)), False

~((~~p v (~q v r)) v ~(s v ~((t v q) v ~r))), False

~((~(~~(p & (~q & r)) & ((p v s) & r)) & s) & t), False

((p & (((q & r) & ~(q v ~~s)) v q)) & (s & s)) & t, False

((p & (~(((p & q) v r) & (q & s)) v r)) & t) v (p v s), False

p & ((q v r) v (~~(s & ((q v ~s) v (t & t))) v t)), False

(~p v (q & (r v p))) v (((s & t) v (p v r)) & ~~r), False

~p & (((q & ~(r & s)) v ~(r & q)) v ((r v t) v r)), False

p & ((q v (((q v ~p) v (r & ~p)) & (s v ~p))) v t), False

~((p & ~q) & (r & (s v (q v ((~q v (s v r)) v t))))), False

~(~p & (q & (((((q v r) v q) v ~r) & r) & (s v t)))), False

((p & ((q & r) v (q & s))) & ((t & p) & t)) v ~(t v p), False

~(~~p v (((q v p) v r) v (s & q))) v ((t v t) v t), False

(((p v q) v ((q v r) v p)) & q) & ((s & (t & s)) & ~t), False

((~~(p v (q v r)) v (q v ~~(r & ~r))) & s) v t, False

(((p v q) & (p v r)) v q) v ((q & (~s v (t v r))) & q), False

p v ((~q & q) & ((~r & s) & (~(s & (t v p)) v s))), False

((p v (~(q v r) & (q v (r & (s v p))))) & (p v t)) & q, False

p & (~(q v (r & q)) & ~(s v ((~t & (s & s)) & q))), False

p & ((q & (q & r)) & ~(((q v p) v s) & ((t v q) & r))), False

(((~~p & p) v q) & (((r v r) v ~r) v (s v t))) v t, False

~(p & q) & (r v ((q & r) v (s v ~(t & (q v ~t))))), False

(p & (q v (r v p))) v ((s & s) v ((r & (s v ~r)) v t)), False

(p & (((q & (q & (r & s))) v q) & r)) v ((q v ~t) & q), False

(p & p) v ~(q & ((r & (~s & p)) & ~~~(t & r))), True

(p & (q v r)) v (~(((p v (s v (t & q))) & t) & p) v s), False

p & ((q & (r & s)) & (~(s v ~~((t v p) & p)) & t)), False

~(((~p v q) v (((r v ~((r v r) & s)) v t) & r)) v s), False

(p & ((q & (p & ~p)) & (~r & (~r & (p & s))))) & t, False

(((p v ~q) v q) & q) & (r v (((q v s) v (t v t)) & q)), False

(~((p v ~q) & (r v (s & ((r v r) v r)))) v t) & ~t, False

(((p v q) v r) & r) v (((p & ~s) & r) & ~(t v ~q)), False

(~((((p & q) & p) & ~(p v ~~r)) & s) & ~r) & t, False

p & ((q & ~r) v (p v (s & ((p v q) & ((t v q) v r))))), False

((~(p v ~(p & q)) v (r & p)) v p) v ((s v ~t) v p), False

~((~p v (q & ((r & s) v r))) & (~r & t)) v (t & s), False

((p v q) v (q v ~((r & ((s v t) v ~s)) & r))) & ~s, False

(p v (((q v q) v ((q & r) & ~s)) & r)) v (t & (t & r)), False

~(p v ((q & ((r v ((q & ~(s v r)) v t)) v ~t)) & q)), False

p & (~~((q v (r & q)) v ((s v ~t) v (t v r))) & s), False

~~p & (((((q & r) & ~(q & (r v r))) v r) & s) & t), False

((~p v ((q & (~r v ~(q v p))) & s)) v (r & t)) v q, False

p & ((q v r) v (q & ~~((((r v p) v s) & t) & ~r))), False

p v ((q v r) v ~(((s v s) v r) v ((t & t) v (t & r)))), False

(((((p & q) v r) v (r v (~(q v s) v p))) v q) & p) v t, False

(p & (p & (~(q v ~q) v ~~((~r v s) v t)))) & r, False

((p & q) v (p & ~((p v r) v ((s & t) & (r v t))))) v r, False

((p & q) v (r & (~p & (q & ((s v s) & t))))) & ~~r, False

~(p & (p v (q v (r v (((p & (r & (q & s))) v s) v t))))), False

((~p v (q & ((r v ((p v s) v ~p)) & r))) v ~t) v q, False

